TechSpecID,mobile_wt,m_dep,battery_power,touch_screen,clock_speed,n_cores,wifi,blue,dual_sim,four_g,three_g,talk_time
41317,199,0.4,1170,False,0.9,2,True,True,False,True,True,20
41318,94,0.3,508,False,0.8,1,False,False,False,True,True,7
41319,161,0.2,1097,False,2.1,3,True,False,True,False,True,9
41320,101,0.6,728,True,1.7,2,False,False,True,True,True,5
41321,177,0.8,1980,False,0.5,1,False,False,True,True,True,18
41322,182,0.9,1504,True,2.3,1,False,False,True,False,False,10
41323,83,1.0,1379,True,2.1,1,False,True,True,True,True,7
41324,160,0.9,1698,False,2.1,6,True,False,False,True,True,14
41325,115,0.4,920,True,2.1,7,True,False,True,False,False,5
41326,189,0.4,1144,False,1.5,1,False,True,True,False,False,8
41327,129,0.2,1995,True,0.5,1,True,True,False,False,False,7
41328,183,0.5,1430,True,0.5,1,True,False,True,False,False,15
41329,193,0.4,972,True,0.5,5,False,True,True,False,False,13
41330,138,0.8,662,True,0.5,1,True,False,False,False,False,15
41331,191,0.1,1867,False,2.3,6,True,False,False,True,True,2
41332,143,0.1,1730,True,2.0,4,False,False,True,True,True,12
41333,126,0.6,1723,True,1.0,3,True,True,False,True,True,16
41334,140,0.2,1882,False,1.3,2,True,True,True,False,False,11
41335,106,0.3,803,True,0.8,4,False,False,True,False,False,12
41336,91,0.9,580,True,1.2,3,False,True,True,False,True,11
41337,114,0.3,668,True,2.3,1,False,False,False,True,True,4
41338,182,0.8,1391,True,1.4,1,False,False,False,True,True,14
41339,169,0.8,1560,True,2.3,7,True,False,False,True,True,16
41340,109,0.1,821,False,1.8,3,False,False,True,False,True,15
41341,106,0.3,811,False,2.4,6,True,True,True,True,True,2
41342,193,0.1,1989,True,2.9,8,False,True,True,False,True,18
41343,120,0.7,1034,True,2.7,7,True,True,True,False,False,12
41344,86,0.3,618,False,2.1,1,True,False,False,False,False,15
41345,196,0.7,654,False,1.3,4,False,True,False,True,True,13
41346,184,0.2,576,True,2.8,5,True,True,False,True,True,5
41347,185,0.7,667,False,0.6,6,True,True,False,True,True,19
41348,118,0.6,869,False,1.0,1,False,True,False,True,True,8
41349,149,0.4,635,False,0.5,3,True,True,True,False,False,18
41350,117,0.3,609,False,3.0,1,True,True,False,True,True,15
41351,123,0.1,1557,False,2.8,5,True,False,True,False,False,9
41352,191,1.0,1604,True,1.7,8,True,True,False,False,False,12
41353,138,0.5,1182,False,0.5,8,False,False,False,True,True,19
41354,148,0.8,848,False,2.1,7,False,True,True,True,True,14
41355,181,0.9,1610,True,2.9,4,False,True,False,True,True,9
41356,199,0.9,1828,False,2.1,1,False,True,True,False,False,4
41357,194,0.5,880,False,2.0,7,True,False,True,True,True,6
41358,175,0.3,1394,True,0.9,5,False,True,True,True,True,20
41359,86,0.3,1960,False,2.3,7,False,True,True,True,True,11
41360,91,0.9,809,False,0.8,7,False,False,False,False,False,3
41361,172,0.9,899,True,0.5,2,False,False,True,True,True,7
41362,171,0.8,1976,True,0.7,2,True,True,True,False,False,13
41363,187,0.8,879,False,1.5,4,True,False,True,True,True,11
41364,195,0.3,916,True,2.6,4,False,True,False,False,False,14
41365,92,0.5,763,True,1.7,8,False,False,True,True,True,8
41366,162,0.4,508,True,1.6,6,True,False,True,False,True,10
41367,99,0.8,825,True,2.9,8,False,False,True,False,True,10
41368,178,0.7,1864,True,1.4,1,True,False,False,True,True,18
41369,185,1.0,1725,True,0.5,6,True,False,True,True,True,5
41370,183,0.1,1108,True,2.9,2,True,True,False,False,False,13
41371,131,0.2,1011,True,1.1,7,True,False,False,True,True,16
41372,138,0.7,1703,True,1.5,5,True,True,True,True,True,20
41373,135,0.5,1067,True,1.7,7,False,True,True,False,False,16
41374,115,0.6,1334,False,2.4,5,False,True,False,True,True,8
41375,189,0.4,775,False,2.6,7,True,True,False,False,True,9
41376,151,0.1,1899,False,0.6,2,True,True,False,False,True,4
41377,97,0.4,930,True,1.3,6,False,True,True,True,True,17
41378,166,0.4,1058,False,1.5,4,True,False,False,False,False,16
41379,145,0.4,1187,False,2.2,2,True,True,False,True,True,8
41380,166,0.9,1874,False,2.7,7,True,True,True,False,False,2
41381,142,0.2,1482,True,0.5,7,True,False,False,False,True,12
41382,174,0.1,1809,False,1.7,3,True,True,False,True,True,16
41383,187,0.7,864,True,3.0,2,True,True,True,True,True,16
41384,191,0.2,625,False,1.9,1,False,True,False,True,True,2
41385,138,0.7,1880,False,1.8,3,False,True,False,True,True,7
41386,187,0.2,1138,False,1.4,8,False,False,False,True,True,3
41387,146,1.0,560,True,0.5,8,True,False,False,False,False,18
41388,144,0.6,1117,True,0.5,7,False,False,False,False,True,16
41389,137,0.5,1712,False,1.4,7,False,False,False,False,True,19
41390,134,0.1,1836,True,1.7,6,False,True,True,False,False,18
41391,119,0.2,1036,True,2.4,7,False,True,False,False,False,2
41392,162,0.6,1860,True,2.3,4,False,True,False,False,False,8
41393,145,0.9,1375,True,1.1,7,True,True,False,True,True,10
41394,195,0.3,1945,True,1.6,4,False,False,True,True,True,14
41395,141,0.4,1896,False,0.5,2,False,False,True,True,True,18
41396,91,0.9,788,True,2.5,8,True,False,True,True,True,6
41397,173,0.7,880,True,1.7,2,False,True,True,False,True,7
41398,131,0.2,1323,True,2.5,4,True,True,True,True,True,15
41399,169,0.2,1868,True,2.0,1,True,False,True,True,True,7
41400,184,0.2,1266,True,1.9,3,True,False,True,True,True,4
41401,93,0.8,1042,True,2.7,7,True,False,True,True,True,20
41402,156,0.6,1479,False,0.5,3,True,False,False,False,True,6
41403,171,0.1,1476,False,1.2,4,True,True,True,True,True,3
41404,123,0.2,1552,True,2.2,6,True,True,False,True,True,9
41405,83,0.7,1454,True,0.5,4,False,True,True,False,True,5
41406,95,0.1,1007,False,2.0,5,False,False,False,False,False,16
41407,173,0.7,652,False,2.4,5,False,True,True,True,True,12
41408,142,0.7,1504,False,1.5,8,True,False,False,True,True,7
41409,193,0.6,1726,False,0.9,4,True,True,True,False,True,13
41410,171,0.2,1029,True,1.9,5,True,True,True,True,True,4
41411,112,0.5,1582,True,2.8,6,True,False,False,True,True,10
41412,99,0.7,1478,False,0.8,5,True,True,True,False,False,6
41413,101,0.6,1178,False,1.3,5,False,True,False,False,False,17
41414,131,0.8,707,False,2.1,3,True,False,True,False,True,7
41415,186,0.3,755,False,2.8,4,True,True,False,True,True,16
41416,161,0.3,912,True,2.0,8,False,True,False,False,False,20
41417,176,0.2,651,True,0.8,5,False,True,True,True,True,19
41418,176,0.2,1483,True,2.1,7,False,False,False,True,True,2
41419,100,0.8,914,True,0.9,2,False,True,False,False,True,5
41420,105,0.4,1456,False,0.5,5,True,True,True,False,True,20
41421,84,0.3,1178,True,2.2,3,False,False,True,False,True,10
41422,166,0.2,1503,False,0.7,4,False,True,False,True,True,2
41423,158,0.4,1681,True,2.5,2,True,True,False,False,False,16
41424,160,0.1,715,False,2.3,4,False,False,True,False,False,10
41425,182,0.4,1876,False,2.8,3,False,False,True,True,True,18
41426,186,0.3,1190,True,2.2,6,True,True,True,False,True,19
41427,134,0.1,1755,False,1.3,7,True,True,False,True,True,7
41428,149,0.5,1197,True,1.3,6,True,False,False,True,True,4
41429,194,0.8,1048,False,0.9,2,True,True,False,True,True,15
41430,126,0.2,1887,True,3.0,8,False,True,True,True,True,16
41431,116,0.7,1772,True,0.5,8,True,True,True,False,False,20
41432,165,0.4,1421,False,2.8,1,True,False,False,True,True,14
41433,153,0.7,1464,False,0.5,6,False,False,True,True,True,19
41434,111,0.8,728,True,2.3,4,True,False,True,False,True,16
41435,134,0.3,954,False,0.5,2,False,True,False,False,True,2
41436,82,0.8,685,True,0.5,7,True,False,True,True,True,2
41437,130,0.5,1472,True,2.8,6,False,False,True,False,True,7
41438,200,0.6,853,True,2.0,2,False,True,False,True,True,8
41439,123,0.7,1469,True,2.1,7,False,False,False,False,False,3
41440,135,0.9,1310,False,2.3,8,False,True,True,False,False,8
41441,146,0.3,1654,True,1.8,7,True,False,False,False,True,14
41442,134,0.3,902,False,0.7,7,True,True,False,False,False,15
41443,156,1.0,1448,True,1.4,3,False,False,True,False,False,6
41444,198,0.1,1631,False,0.9,7,False,False,True,True,True,13
41445,183,0.4,1608,False,1.8,2,True,False,True,False,False,8
41446,145,0.9,1991,True,2.7,2,False,True,False,True,True,8
41447,114,0.3,1349,False,2.0,5,False,False,True,False,True,4
41448,195,0.8,1589,False,2.5,1,False,False,False,True,True,16
41449,158,0.7,1844,True,2.3,8,True,True,True,False,False,14
41450,84,0.2,712,True,0.5,2,True,True,True,True,True,4
41451,107,0.7,972,False,1.7,3,True,True,False,True,True,19
41452,98,0.8,1406,False,0.5,3,True,False,True,True,True,2
41453,178,1.0,1289,True,0.9,6,False,False,False,True,True,11
41454,154,0.7,932,True,1.3,7,True,False,False,False,True,9
41455,94,0.7,1747,True,0.9,3,False,True,False,True,True,19
41456,95,0.1,1172,False,2.1,3,False,True,True,False,False,5
41457,84,0.4,1128,True,1.4,5,False,True,False,False,True,12
41458,106,0.9,664,True,1.2,5,False,False,True,False,True,19
41459,186,0.1,513,True,0.5,4,False,True,False,True,True,9
41460,170,0.4,1742,False,2.3,7,True,False,True,True,True,10
41461,162,0.7,1512,True,1.7,7,True,True,False,False,True,7
41462,165,0.1,1986,True,0.5,8,True,False,True,True,True,3
41463,109,1.0,965,True,1.5,2,False,True,True,False,False,10
41464,122,0.6,1067,False,2.4,8,False,True,True,True,True,11
41465,118,0.8,1583,False,1.6,3,False,True,False,True,True,9
41466,176,0.9,1653,True,0.5,4,True,False,True,True,True,18
41467,133,0.7,1433,True,1.6,8,True,False,False,False,True,4
41468,153,0.1,765,True,2.9,7,False,False,False,True,True,16
41469,96,0.3,1845,False,0.5,1,False,True,True,False,False,6
41470,87,0.7,752,False,0.5,7,False,False,True,False,False,16
41471,100,0.1,1948,True,2.8,5,False,False,True,False,False,17
41472,174,1.0,1077,True,2.5,3,False,False,True,True,True,6
41473,104,0.7,932,True,0.5,4,False,True,False,True,True,19
41474,115,0.8,1968,False,0.9,3,True,False,False,False,False,7
41475,120,0.6,1122,True,1.2,4,True,False,False,False,True,13
41476,159,0.8,1588,True,0.5,1,False,False,False,True,True,17
41477,101,0.3,601,False,2.1,4,False,False,False,False,False,12
41478,132,0.1,1615,False,0.5,4,True,False,False,False,False,3
41479,128,0.1,1589,False,2.2,4,True,True,True,False,True,14
41480,114,0.9,1417,False,2.7,6,True,True,False,True,True,6
41481,95,0.1,1697,True,0.7,1,False,True,False,True,True,8
41482,83,0.3,1330,False,1.3,5,True,True,True,False,False,11
41483,148,0.7,1476,False,0.5,2,True,False,False,True,True,6
41484,142,0.2,1579,True,1.5,6,True,True,False,False,True,10
41485,200,0.3,1277,True,3.0,4,True,False,False,True,True,14
41486,145,0.7,1089,False,0.9,5,True,True,True,True,True,10
41487,169,0.3,1663,False,2.5,4,False,True,True,True,True,18
41488,186,0.8,1949,False,1.8,5,False,False,False,False,False,9
41489,109,0.6,1138,True,1.1,3,True,False,False,True,True,18
41490,174,0.3,685,False,2.7,6,True,False,False,False,True,18
41491,132,1.0,1889,True,2.8,1,True,False,False,True,True,3
41492,195,0.2,857,True,2.0,7,False,True,True,False,True,13
41493,124,0.8,1902,True,2.8,8,False,False,True,False,False,18
41494,155,0.1,1225,True,2.4,5,False,True,False,False,True,15
41495,131,0.6,1066,True,1.6,5,True,False,False,False,True,17
41496,124,1.0,1554,False,0.5,3,False,True,True,False,False,18
41497,186,0.8,1337,False,0.5,2,True,False,False,False,True,16
41498,172,0.4,1926,False,1.7,3,False,True,True,True,True,14
41499,104,0.1,869,False,1.3,2,False,False,True,False,True,11
41500,104,0.1,1278,False,0.5,8,True,True,True,False,False,20
41501,170,0.6,1773,False,2.5,6,True,True,False,True,True,13
41502,109,1.0,1661,False,0.8,7,True,True,True,True,True,2
41503,176,0.6,1438,True,2.2,7,True,False,False,True,True,9
41504,119,0.3,1661,True,1.4,2,True,True,False,False,True,9
41505,159,0.7,1846,True,0.6,1,True,True,False,False,False,11
41506,123,0.2,1260,False,2.0,7,True,True,True,True,True,10
41507,83,0.9,512,True,0.5,3,True,True,True,False,False,15
41508,185,0.7,581,False,2.2,5,True,False,False,False,False,9
41509,134,0.7,1872,False,2.3,3,True,True,False,False,True,15
41510,151,0.6,687,True,1.3,4,False,True,False,True,True,8
41511,160,0.9,1062,False,2.5,1,True,True,True,False,False,16
41512,192,0.5,1678,False,2.3,1,False,True,True,False,True,19
41513,166,0.9,1417,False,0.5,4,True,True,False,True,True,12
41514,103,0.9,1074,True,2.4,6,True,False,True,True,True,18
41515,90,0.6,1832,False,0.7,7,False,False,False,False,False,18
41516,200,0.8,1039,True,1.3,8,True,False,False,True,True,10
41517,134,0.1,1059,True,2.4,3,False,False,False,False,True,11
41518,154,0.1,1606,False,1.4,4,True,False,False,False,False,20
41519,187,1.0,1928,True,1.8,3,True,True,False,True,True,13
41520,91,0.7,1875,False,0.5,1,True,True,True,True,True,6
41521,135,0.9,1128,False,1.1,8,False,True,False,True,True,11
41522,146,0.5,1748,False,1.7,3,True,False,True,True,True,3
41523,117,0.3,1413,False,0.5,5,False,False,True,False,False,2
41524,86,0.1,825,False,0.5,2,True,False,True,True,True,2
41525,100,0.1,1589,False,1.4,8,True,True,False,True,True,18
41526,145,0.5,535,False,0.5,8,False,True,True,True,True,10
41527,190,0.1,1780,True,0.5,4,True,True,False,False,True,14
41528,129,0.1,1671,False,0.6,2,False,False,True,True,True,7
41529,114,0.3,1821,True,0.9,1,True,False,False,True,True,6
41530,119,0.7,1076,True,2.6,6,False,True,False,True,True,9
41531,193,0.1,532,True,0.8,5,False,True,True,False,True,8
41532,148,0.9,777,False,2.6,5,False,True,False,False,True,7
41533,182,0.5,1217,False,0.5,4,True,True,False,False,True,9
41534,117,1.0,1656,True,1.6,7,True,True,True,False,True,20
41535,152,0.4,1185,True,1.9,8,True,False,False,False,True,3
41536,161,0.9,577,True,2.4,6,True,False,False,True,True,19
41537,193,0.6,737,True,2.4,4,False,True,True,False,False,10
41538,186,0.2,704,True,2.2,6,True,False,True,False,True,15
41539,137,0.5,525,True,0.5,8,False,True,True,False,False,12
41540,166,0.1,504,False,0.5,1,True,True,True,False,True,15
41541,176,0.6,793,True,1.2,4,True,False,True,True,True,12
41542,184,0.1,569,False,0.6,8,True,False,True,False,True,7
41543,160,1.0,1590,False,1.9,5,True,False,True,True,True,4
41544,194,0.1,707,True,0.5,2,True,False,False,True,True,12
41545,185,0.2,767,True,1.9,6,True,False,False,True,True,6
41546,181,0.8,1350,True,0.5,8,False,True,True,True,True,8
41547,146,0.2,1117,True,0.6,2,True,True,True,False,False,14
41548,192,0.9,641,True,1.1,1,True,True,False,True,True,19
41549,83,0.5,1002,False,0.8,2,True,False,True,True,True,19
41550,89,0.9,1408,False,2.1,5,True,True,True,False,False,3
41551,190,0.5,1900,True,2.0,8,True,True,True,False,True,4
41552,101,0.1,726,True,2.9,8,False,False,False,False,True,8
41553,113,0.1,1544,True,2.3,8,False,False,False,True,True,18
41554,160,0.2,1454,True,1.6,4,True,True,False,True,True,10
41555,123,0.8,1230,True,2.2,5,True,True,True,False,False,9
41556,180,0.3,1552,False,1.2,8,False,False,False,True,True,12
41557,200,0.7,1519,True,2.1,1,False,False,False,False,True,15
41558,102,0.3,723,True,1.9,1,True,True,False,False,False,17
41559,169,0.9,1191,True,2.4,1,True,False,True,False,True,8
41560,90,0.1,1168,False,1.3,8,True,False,False,False,False,17
41561,191,0.8,1229,False,0.5,2,True,False,True,False,False,17
41562,190,0.6,1758,False,0.5,8,False,True,False,True,True,15
41563,143,0.1,1290,True,0.5,6,True,False,False,False,False,15
41564,90,0.1,574,True,2.8,6,False,False,True,False,False,10
41565,113,0.1,1271,False,0.5,7,True,True,False,False,False,14
41566,83,0.4,1170,True,1.2,8,False,True,False,False,True,8
41567,118,0.8,1269,False,1.3,2,False,True,False,False,False,5
41568,121,0.1,1288,False,2.8,2,False,False,True,False,False,2
41569,150,0.1,1366,False,0.7,2,False,True,True,True,True,3
41570,169,0.8,1572,True,0.8,5,True,True,True,True,True,10
41571,180,0.1,1627,True,0.9,6,False,False,True,True,True,16
41572,115,0.9,1701,True,0.5,2,False,True,False,True,True,10
41573,171,0.9,1900,False,0.5,1,True,True,True,True,True,18
41574,80,0.3,1974,False,1.0,7,True,False,False,False,True,6
41575,129,0.1,1197,True,0.5,5,True,True,True,False,True,14
41576,170,0.7,587,True,2.3,1,False,True,True,False,True,14
41577,112,0.8,934,False,1.1,5,True,False,False,False,False,9
41578,82,0.1,1195,False,2.0,4,False,False,True,True,True,17
41579,92,0.4,1853,False,1.0,1,False,True,False,False,True,17
41580,95,0.9,1164,False,1.0,8,True,False,False,True,True,3
41581,88,0.1,1512,True,0.5,3,True,True,False,True,True,6
41582,169,0.3,1232,False,2.9,5,False,False,True,True,True,16
41583,198,0.2,1813,True,0.6,3,False,True,True,True,True,14
41584,166,0.1,946,True,2.6,3,False,True,True,False,False,4
41585,88,0.1,739,False,2.3,3,True,True,True,True,True,6
41586,80,0.2,704,True,2.7,1,True,True,False,True,True,10
41587,147,0.6,1663,False,0.5,4,False,True,False,False,True,15
41588,185,0.9,1966,True,1.4,8,False,True,True,False,False,20
41589,196,0.7,1219,True,1.0,5,True,False,True,False,False,6
41590,181,0.6,612,False,0.7,5,False,True,False,False,False,6
41591,182,0.7,1658,False,1.4,1,True,True,False,True,True,15
41592,175,0.3,1263,False,0.5,5,True,False,False,False,False,17
41593,118,0.6,1395,True,2.8,3,False,True,False,True,True,16
41594,151,0.1,621,True,2.7,4,True,True,True,False,True,5
41595,142,0.6,652,False,0.5,3,True,False,True,False,False,9
41596,145,0.1,1175,False,0.6,2,False,False,False,False,True,12
41597,163,0.1,561,True,1.0,8,True,True,False,False,True,5
41598,173,0.9,1137,False,2.2,5,False,False,False,True,True,17
41599,193,0.1,1835,False,2.3,7,False,True,False,True,True,14
41600,169,0.4,1170,True,2.9,6,True,False,True,False,True,2
41601,85,0.7,1595,False,0.8,4,True,True,True,True,True,9
41602,122,0.3,1719,False,2.0,8,False,True,False,False,False,5
41603,128,0.8,1770,False,2.3,7,False,False,True,False,True,17
41604,163,0.8,1312,False,0.5,2,False,False,True,True,True,14
41605,139,0.3,1878,True,1.5,5,True,False,True,True,True,3
41606,81,0.1,1871,True,2.0,7,True,True,False,True,True,12
41607,188,0.9,922,True,1.5,7,True,False,True,True,True,4
41608,128,0.9,1975,True,1.5,8,False,True,False,True,True,13
41609,102,0.3,1212,True,2.6,4,True,False,False,True,True,4
41610,179,0.1,1430,False,0.9,3,True,True,False,False,False,17
41611,190,0.2,1958,False,1.9,2,False,True,True,False,False,3
41612,184,0.2,1836,True,2.1,7,False,True,True,True,True,5
41613,125,0.5,557,False,1.6,3,True,True,False,False,True,3
41614,145,0.1,539,False,0.6,7,False,True,True,False,False,9
41615,172,0.5,880,True,0.5,8,True,False,True,False,False,6
41616,162,0.5,1369,True,1.8,1,True,True,True,False,False,18
41617,98,0.4,1109,True,2.7,1,True,True,True,False,True,7
41618,166,0.1,843,False,1.8,5,True,False,True,False,True,20
41619,196,0.7,598,False,2.3,2,True,False,True,False,True,7
41620,126,1.0,972,False,2.7,4,True,True,True,False,True,19
41621,197,0.1,1944,True,0.5,6,False,True,False,True,True,13
41622,138,0.6,1225,True,0.7,7,False,False,True,True,True,15
41623,114,0.5,644,False,1.3,1,True,True,True,True,True,19
41624,150,0.8,1919,False,1.5,4,True,False,False,True,True,12
41625,131,0.3,501,False,2.3,4,True,False,False,True,True,2
41626,185,0.2,1620,False,2.2,3,False,True,True,True,True,18
41627,130,0.2,1227,True,1.1,3,True,True,True,False,False,12
41628,107,0.5,1359,True,0.5,6,True,True,True,True,True,4
41629,118,0.6,1914,False,0.7,8,True,False,False,False,True,8
41630,123,0.7,1645,False,1.8,7,False,True,False,False,True,20
41631,101,0.8,1063,False,1.1,5,True,True,False,True,True,5
41632,154,0.2,946,True,2.1,8,False,False,False,True,True,16
41633,185,0.8,1231,True,1.2,3,False,False,True,False,True,6
41634,87,0.5,1397,True,2.9,6,True,False,True,False,True,11
41635,160,0.5,701,True,0.7,3,True,True,False,False,True,17
41636,111,0.3,570,False,0.5,7,False,True,True,False,False,14
41637,147,0.3,1993,False,0.5,8,False,True,False,True,True,9
41638,143,0.9,955,True,0.5,5,True,False,True,False,True,9
41639,167,0.3,924,False,0.5,8,False,False,True,True,True,12
41640,112,0.8,600,False,0.5,5,False,False,False,False,False,9
41641,178,0.1,518,False,0.8,7,True,False,True,False,True,8
41642,95,0.9,1063,True,2.5,6,False,True,False,True,True,5
41643,149,0.8,920,False,0.5,3,True,True,False,False,False,2
41644,171,0.1,1715,False,1.9,5,False,False,False,True,True,13
41645,167,0.6,1841,False,1.3,8,True,True,True,False,False,18
41646,132,0.7,543,True,0.5,5,False,True,True,True,True,5
41647,189,0.9,1762,True,2.7,1,True,True,True,True,True,20
41648,121,0.6,1112,True,0.5,4,False,True,True,False,True,20
41649,136,0.1,709,True,2.0,1,True,True,True,False,False,16
41650,128,0.8,1315,False,2.6,7,False,True,False,False,False,13
41651,107,0.3,1762,True,2.5,8,False,True,False,True,True,11
41652,182,0.2,1462,False,1.7,7,True,True,True,False,True,13
41653,186,0.2,571,True,1.6,7,False,False,True,False,True,8
41654,81,0.4,666,True,0.5,3,True,True,True,True,True,9
41655,146,0.5,1994,False,1.5,8,True,False,True,True,True,20
41656,148,0.7,1583,False,2.1,7,True,True,True,False,True,2
41657,132,1.0,1778,True,1.4,4,False,False,True,True,True,9
41658,179,0.2,1926,True,1.1,6,False,True,False,True,True,17
41659,117,0.2,966,False,0.6,4,True,True,False,True,True,5
41660,179,0.3,568,False,2.0,3,False,False,False,False,True,9
41661,192,0.5,1897,True,3.0,8,True,False,False,True,True,3
41662,200,0.7,1695,True,0.5,3,True,False,True,True,True,15
41663,120,0.9,1623,True,1.2,7,False,True,False,True,True,17
41664,147,0.7,914,True,0.5,4,True,True,False,True,True,2
41665,128,0.5,1721,True,0.5,4,True,True,True,True,True,5
41666,198,0.5,890,False,2.2,8,False,True,True,False,False,3
41667,191,0.8,600,False,0.5,3,False,False,False,False,True,8
41668,124,0.7,1677,False,1.8,6,False,False,True,False,True,12
41669,168,0.2,723,False,0.5,4,False,False,False,True,True,16
41670,102,0.5,638,True,1.7,4,False,False,True,False,True,9
41671,104,0.7,852,True,1.0,7,False,False,True,True,True,7
41672,165,0.2,1979,True,1.6,7,False,True,True,False,False,14
41673,151,0.8,710,True,0.5,5,False,True,False,False,False,18
41674,190,0.3,1034,False,2.6,3,False,False,True,True,True,7
41675,145,0.1,600,False,2.5,1,False,False,True,True,True,5
41676,103,0.9,1027,False,0.5,2,False,False,False,True,True,12
41677,106,1.0,1260,True,0.6,6,False,False,False,True,True,8
41678,169,0.5,1793,True,1.8,6,True,False,True,False,True,15
41679,144,0.9,675,False,2.3,5,True,False,False,False,True,13
41680,103,0.9,658,False,2.7,7,False,True,False,True,True,20
41681,102,0.3,1694,True,0.6,7,False,True,False,True,True,2
41682,89,0.9,804,False,0.8,1,False,True,True,True,True,11
41683,127,0.9,1713,False,2.5,7,True,False,True,False,True,20
41684,108,0.1,706,False,0.5,3,True,False,False,True,True,4
41685,131,0.8,1362,True,0.5,7,True,False,False,False,False,18
41686,154,0.1,1527,True,2.7,5,True,False,False,True,True,11
41687,159,0.9,768,False,0.5,2,True,False,True,False,False,7
41688,155,0.1,1314,True,2.9,4,True,False,True,True,True,4
41689,155,0.9,705,True,0.5,6,True,True,False,True,True,18
41690,164,0.1,1403,False,2.7,5,True,False,False,True,True,9
41691,85,0.1,1486,True,2.6,4,False,False,False,False,False,15
41692,198,0.4,781,False,1.1,5,True,False,False,False,False,5
41693,183,0.8,986,False,1.5,8,False,True,False,True,True,19
41694,105,0.4,1310,False,1.4,1,True,False,False,False,False,19
41695,81,0.3,560,False,2.0,3,True,True,True,True,True,7
41696,116,0.4,1348,False,1.3,5,True,False,False,False,True,8
41697,119,0.5,1567,False,0.5,6,False,False,True,False,True,18
41698,93,0.7,1940,True,0.9,5,False,True,True,False,False,8
41699,176,1.0,1979,True,2.9,3,True,True,True,True,True,2
41700,193,0.1,561,True,2.1,3,False,True,True,True,True,4
41701,130,0.7,1717,True,1.3,1,False,True,False,False,False,5
41702,113,0.7,535,True,1.5,1,False,False,False,True,True,18
41703,185,0.1,1413,False,0.5,5,False,False,True,True,True,4
41704,135,0.6,1358,False,2.5,7,True,False,True,False,False,11
41705,112,0.7,1519,True,2.9,7,True,False,False,False,True,10
41706,108,0.7,1254,True,1.2,5,False,False,True,False,True,17
41707,154,0.4,1591,True,2.2,6,False,True,False,True,True,20
41708,165,0.6,977,True,2.8,2,True,True,True,False,False,10
41709,169,0.8,1640,True,0.7,7,False,True,False,True,True,5
41710,183,0.6,663,False,0.8,2,True,False,True,False,True,2
41711,112,0.5,1744,False,1.0,8,False,True,False,True,True,14
41712,150,0.4,1624,False,1.6,2,False,False,True,False,True,2
41713,169,0.3,1108,True,1.3,7,False,True,True,True,True,4
41714,114,0.6,1188,False,1.4,2,True,True,True,True,True,16
41715,144,0.5,817,True,1.3,3,False,False,False,False,False,19
41716,133,0.7,863,False,1.6,4,True,False,True,True,True,18
41717,121,0.2,1397,True,2.4,3,True,False,True,True,True,4
41718,140,0.7,1108,False,1.0,5,False,False,False,False,True,16
41719,184,0.9,1068,False,2.0,7,False,False,True,True,True,7
41720,145,0.5,1702,False,2.3,2,False,True,False,True,True,4
41721,192,0.1,808,False,0.5,4,True,False,True,False,True,12
41722,89,0.1,1156,True,0.5,7,True,False,False,False,False,13
41723,159,0.1,1271,True,0.5,8,True,False,True,False,False,6
41724,197,0.3,696,False,0.5,3,True,False,False,False,False,9
41725,175,0.3,1981,True,1.9,6,False,True,True,False,False,13
41726,128,0.2,614,True,1.7,7,True,False,True,True,True,11
41727,122,0.3,1590,True,0.6,3,True,False,True,False,True,18
41728,113,0.7,1945,False,1.6,3,False,False,False,False,False,15
41729,158,0.4,1135,False,2.8,1,False,True,True,False,True,6
41730,172,0.3,1049,False,0.6,6,False,False,True,True,True,6
41731,125,0.8,1807,True,2.1,1,True,True,False,False,False,13
41732,98,0.8,984,True,0.5,7,False,True,False,True,True,13
41733,96,0.6,720,False,1.4,7,True,True,True,True,True,15
41734,105,0.3,1536,True,0.8,7,False,False,False,False,True,16
41735,86,1.0,771,True,0.5,4,False,True,False,False,False,20
41736,185,0.6,503,False,2.5,6,True,False,False,False,False,16
41737,187,0.6,675,True,2.4,7,False,False,False,False,True,13
41738,182,0.2,1936,False,1.9,7,True,True,True,True,True,9
41739,138,0.1,1303,True,1.0,3,True,False,True,True,True,14
41740,141,0.2,1004,True,2.9,6,True,True,True,False,False,18
41741,102,0.7,1972,False,1.2,2,False,False,True,False,False,17
41742,195,0.2,1822,True,1.2,6,False,False,False,False,True,8
41743,83,0.5,1159,True,2.8,1,False,True,False,True,True,3
41744,157,0.8,1782,False,2.8,1,True,True,True,True,True,16
41745,168,0.7,894,True,2.1,8,True,False,True,False,True,6
41746,185,0.8,1884,True,2.1,1,True,False,True,True,True,7
41747,142,0.9,1648,False,0.5,2,True,True,False,True,True,2
41748,96,0.2,798,True,2.4,3,False,False,False,False,True,14
41749,157,0.8,802,False,2.4,3,False,True,True,False,False,8
41750,130,0.3,1276,True,2.9,2,True,True,True,False,True,8
41751,165,0.5,1331,False,1.6,2,True,True,False,False,True,20
41752,186,0.9,1620,False,2.6,6,False,False,True,False,True,13
41753,122,0.4,1996,False,2.5,4,True,False,False,True,True,12
41754,185,0.8,1092,True,2.7,1,True,False,True,False,False,20
41755,155,0.1,1018,False,0.7,5,True,True,True,False,False,2
