_dataobs_,date,price_range,Camera_pc,Camera_fc,Screen_sc_h,Screen_sc_w,Screen_px_width,Screen_px_height,Memory_ram,Memory_int_memory,TechSpec_mobile_wt,TechSpec_m_dep,TechSpec_battery_power,TechSpec_touch_screen,TechSpec_clock_speed,TechSpec_n_cores,TechSpec_wifi,TechSpec_blue,TechSpec_dual_sim,TechSpec_four_g,TechSpec_three_g,TechSpec_talk_time,Camera_COUNT_Sales_,Camera_MAX_Sales_price_range_,Camera_MEAN_Sales_price_range_,Camera_MIN_Sales_price_range_,Camera_MODE_Sales_date_,Camera_NUM_UNIQUE_Sales_date_,Camera_SUM_Sales_price_range_,Screen_COUNT_Sales_,Screen_MAX_Sales_price_range_,Screen_MEAN_Sales_price_range_,Screen_MIN_Sales_price_range_,Screen_MODE_Sales_date_,Screen_NUM_UNIQUE_Sales_date_,Screen_SUM_Sales_price_range_,Memory_COUNT_Sales_,Memory_MAX_Sales_price_range_,Memory_MEAN_Sales_price_range_,Memory_MIN_Sales_price_range_,Memory_MODE_Sales_date_,Memory_NUM_UNIQUE_Sales_date_,Memory_SUM_Sales_price_range_,TechSpec_COUNT_Sales_,TechSpec_MAX_Sales_price_range_,TechSpec_MEAN_Sales_price_range_,TechSpec_MIN_Sales_price_range_,TechSpec_MODE_Sales_date_,TechSpec_NUM_UNIQUE_Sales_date_,TechSpec_SUM_Sales_price_range_
940,17/02/2022,3,1,0,7,3,1695,999,1920,56,104,0.7,708,TRUE,2.4,7,FALSE,FALSE,TRUE,FALSE,TRUE,11,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
941,17/02/2022,3,2,1,8,5,628,114,1653,6,183,0.7,726,FALSE,0.5,5,TRUE,TRUE,TRUE,TRUE,TRUE,17,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
945,17/02/2022,3,14,4,16,2,792,137,399,44,97,0.8,1347,TRUE,2.1,2,FALSE,FALSE,TRUE,FALSE,TRUE,10,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
951,17/02/2022,3,19,12,17,6,1097,910,792,3,86,0.6,1053,FALSE,2.5,4,TRUE,FALSE,TRUE,TRUE,TRUE,7,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
961,17/02/2022,3,6,4,16,6,1804,1315,1272,7,157,0.8,995,TRUE,2.6,1,TRUE,FALSE,TRUE,FALSE,FALSE,8,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
964,17/02/2022,3,4,0,11,8,1028,975,2668,16,187,0.1,1401,FALSE,2.7,5,FALSE,FALSE,FALSE,FALSE,TRUE,20,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
966,17/02/2022,3,17,12,11,9,940,7,3329,57,111,0.5,1637,TRUE,0.6,8,FALSE,TRUE,TRUE,TRUE,TRUE,6,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
971,17/02/2022,3,4,0,12,0,1803,841,1378,44,169,0.2,1796,FALSE,0.5,4,TRUE,TRUE,FALSE,FALSE,TRUE,13,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
975,17/02/2022,3,5,0,9,6,1171,280,2996,17,127,0.1,1882,FALSE,2.1,8,FALSE,TRUE,TRUE,FALSE,TRUE,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
976,17/02/2022,3,10,7,5,2,719,7,677,60,197,0.8,1489,FALSE,0.5,7,TRUE,FALSE,TRUE,FALSE,TRUE,11,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
977,17/02/2022,3,12,7,11,2,1029,499,1710,15,141,0.4,1980,TRUE,0.5,6,FALSE,FALSE,TRUE,FALSE,TRUE,11,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
985,17/02/2022,3,12,11,19,0,1021,410,852,12,173,0.7,905,TRUE,1.9,7,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3,1,3,3,3,22693,1,3
1002,01/03/2022,2,6,2,11,2,1716,1263,2603,41,145,0.9,563,TRUE,0.5,5,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2
1006,01/03/2022,3,10,4,13,8,1018,381,3220,10,139,0.8,1821,FALSE,1.7,8,TRUE,FALSE,FALSE,TRUE,TRUE,18,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1010,01/03/2022,3,1,0,5,2,874,248,3946,9,182,0.1,769,FALSE,2.9,5,FALSE,TRUE,TRUE,FALSE,FALSE,7,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1011,01/03/2022,3,18,5,14,9,1005,151,3826,33,177,0.5,1520,TRUE,2.2,8,TRUE,TRUE,FALSE,TRUE,TRUE,13,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1015,01/03/2022,0,16,3,17,15,1864,862,568,46,159,0.7,775,TRUE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,11,1,0,0,0,22705,1,0,1,0,0,0,22705,1,0,1,0,0,0,22705,1,0,1,0,0,0,22705,1,0
1017,01/03/2022,3,17,7,10,2,810,441,3752,23,121,0.1,595,TRUE,0.9,3,FALSE,FALSE,TRUE,TRUE,TRUE,18,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1020,01/03/2022,3,14,12,17,15,1854,1314,2819,39,81,0.8,772,TRUE,1.1,7,FALSE,FALSE,TRUE,FALSE,TRUE,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1021,01/03/2022,3,2,1,17,1,1385,974,3283,13,156,1,1709,FALSE,2.1,2,FALSE,TRUE,FALSE,FALSE,TRUE,15,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1022,01/03/2022,1,7,4,11,5,822,407,1433,47,199,0.3,1949,FALSE,2.6,4,TRUE,FALSE,TRUE,FALSE,FALSE,20,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1
1026,01/03/2022,3,19,7,16,1,645,550,3763,51,132,0.3,519,FALSE,1.6,4,TRUE,TRUE,TRUE,TRUE,TRUE,4,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1027,01/03/2022,3,6,1,17,8,1075,511,3286,41,143,1,956,TRUE,0.5,7,FALSE,FALSE,FALSE,TRUE,TRUE,12,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1031,01/03/2022,0,20,16,5,1,654,413,508,33,150,1,1568,TRUE,0.5,8,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,0,0,0,22705,1,0,1,0,0,0,22705,1,0,1,0,0,0,22705,1,0,1,0,0,0,22705,1,0
1032,01/03/2022,1,18,3,18,5,1152,85,2227,41,107,0.9,1319,TRUE,0.9,1,TRUE,TRUE,FALSE,TRUE,TRUE,3,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1
1033,01/03/2022,3,0,0,7,0,1919,178,3845,51,100,0.6,1310,TRUE,2.2,4,FALSE,TRUE,TRUE,TRUE,TRUE,12,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1038,01/03/2022,2,17,16,6,1,730,347,3169,11,87,0.3,790,FALSE,2,6,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2
1041,01/03/2022,3,10,8,18,10,1932,1725,3339,41,185,0.2,1646,TRUE,2.3,2,FALSE,TRUE,FALSE,TRUE,TRUE,19,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3,1,3,3,3,22705,1,3
1043,01/03/2022,1,7,5,15,12,1456,880,1629,34,166,0.1,1656,TRUE,1,3,FALSE,FALSE,FALSE,TRUE,TRUE,14,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1
1045,01/03/2022,1,1,0,8,3,1810,186,1152,27,118,0.2,1514,TRUE,2.9,3,TRUE,FALSE,FALSE,FALSE,FALSE,20,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1
1047,01/03/2022,1,10,3,16,12,774,27,2296,40,196,0.8,1054,FALSE,1.8,7,TRUE,TRUE,TRUE,TRUE,TRUE,12,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1,1,1,1,1,22705,1,1
1050,01/03/2022,2,19,2,5,0,1832,1042,2059,14,198,0.7,1547,FALSE,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,15,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2
1051,01/03/2022,2,19,5,19,12,1383,1382,2053,63,127,0.8,1760,TRUE,1.4,8,FALSE,FALSE,TRUE,FALSE,FALSE,16,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2,1,2,2,2,22705,1,2
1053,02/03/2022,1,10,1,17,8,1287,1013,1440,16,102,0.3,1457,FALSE,1.9,3,TRUE,FALSE,TRUE,TRUE,TRUE,12,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1
1059,02/03/2022,2,4,2,15,13,683,127,2910,48,128,1,1063,TRUE,1.4,5,TRUE,FALSE,TRUE,TRUE,TRUE,9,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1064,02/03/2022,2,3,2,10,4,1570,504,2955,9,141,0.7,702,FALSE,2.6,3,FALSE,FALSE,TRUE,TRUE,TRUE,19,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1065,02/03/2022,3,17,13,18,8,1618,651,3366,44,81,0.8,616,TRUE,1.9,3,FALSE,FALSE,TRUE,TRUE,TRUE,13,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1072,02/03/2022,0,16,8,15,6,1026,160,392,9,142,0.1,605,FALSE,1,3,FALSE,FALSE,FALSE,TRUE,TRUE,4,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1073,02/03/2022,3,5,3,11,0,638,4,3709,43,141,0.7,1038,TRUE,1.2,1,TRUE,FALSE,FALSE,FALSE,TRUE,12,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1075,02/03/2022,1,20,8,5,4,1242,339,1814,42,188,0.9,819,FALSE,0.6,6,TRUE,FALSE,TRUE,TRUE,TRUE,13,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1
1081,02/03/2022,2,19,11,14,11,1616,1397,2593,64,199,0.2,999,TRUE,2.9,4,FALSE,FALSE,TRUE,TRUE,TRUE,16,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1084,02/03/2022,1,13,5,11,5,1049,928,2048,57,163,0.8,1127,TRUE,2.9,1,TRUE,TRUE,TRUE,TRUE,TRUE,17,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1
1087,02/03/2022,3,11,1,13,3,1118,1025,3210,64,178,0.8,1083,FALSE,2.9,3,FALSE,TRUE,TRUE,TRUE,TRUE,4,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1093,02/03/2022,0,15,11,16,10,1105,403,349,14,83,0.7,879,FALSE,2.5,6,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1094,02/03/2022,1,9,6,19,17,1990,177,1418,7,140,0.8,1322,TRUE,1.7,3,FALSE,FALSE,TRUE,FALSE,FALSE,12,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1
1095,02/03/2022,3,19,18,13,5,1179,942,3616,7,196,1,1137,TRUE,1,3,TRUE,TRUE,FALSE,FALSE,TRUE,12,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1098,02/03/2022,0,1,0,14,3,961,476,1412,37,141,0.7,657,TRUE,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,18,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1106,02/03/2022,3,10,5,12,6,1634,846,2676,23,172,1,1661,TRUE,1.9,5,TRUE,FALSE,TRUE,FALSE,FALSE,11,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1108,02/03/2022,3,4,0,19,17,1846,293,3029,46,83,0.3,1135,TRUE,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1109,02/03/2022,3,7,3,19,13,1869,1633,2343,41,163,0.1,1775,TRUE,1.5,1,TRUE,TRUE,FALSE,FALSE,TRUE,14,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1111,02/03/2022,1,20,0,18,13,874,768,2213,32,199,0.5,617,FALSE,2.3,7,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1
1112,02/03/2022,0,1,0,13,6,1974,70,790,4,135,0.7,867,TRUE,1.4,6,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1114,02/03/2022,3,19,9,9,1,1244,1158,3472,22,153,0.6,1804,FALSE,0.5,7,TRUE,FALSE,FALSE,TRUE,TRUE,20,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1120,02/03/2022,2,7,3,12,9,1338,550,2598,10,194,0.3,1701,TRUE,1.6,8,FALSE,TRUE,TRUE,FALSE,FALSE,6,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1126,02/03/2022,2,1,0,9,3,786,179,2863,58,88,0.3,826,FALSE,2.4,4,TRUE,TRUE,TRUE,TRUE,TRUE,18,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1128,02/03/2022,3,16,11,12,0,1732,396,3801,31,181,0.6,1957,FALSE,0.9,3,TRUE,FALSE,TRUE,FALSE,TRUE,7,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1130,02/03/2022,3,3,2,17,7,829,262,3799,54,99,0.8,1414,FALSE,2,7,TRUE,FALSE,TRUE,FALSE,TRUE,7,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1133,02/03/2022,1,12,7,10,5,1056,522,2399,30,195,0.2,668,TRUE,2.9,8,TRUE,FALSE,TRUE,FALSE,TRUE,7,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1,1,1,1,1,22706,1,1
1134,02/03/2022,2,5,1,12,8,1264,313,2338,36,89,0.7,1652,FALSE,1.1,4,FALSE,TRUE,TRUE,FALSE,FALSE,20,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1138,02/03/2022,0,14,12,12,9,1539,1386,284,3,182,0.3,536,TRUE,2.4,7,FALSE,FALSE,TRUE,TRUE,TRUE,4,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1140,02/03/2022,2,18,0,17,0,1926,1590,1324,31,134,0.1,1753,FALSE,0.5,1,TRUE,FALSE,TRUE,TRUE,TRUE,17,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2,1,2,2,2,22706,1,2
1142,02/03/2022,3,5,4,18,17,1131,839,3685,43,137,0.3,1537,TRUE,2.5,1,TRUE,TRUE,FALSE,TRUE,TRUE,17,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1151,02/03/2022,3,14,4,16,11,1359,577,3557,56,190,0.2,742,TRUE,2.2,7,TRUE,FALSE,TRUE,FALSE,FALSE,12,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3,1,3,3,3,22706,1,3
1156,02/03/2022,0,4,3,18,4,1989,1125,374,60,97,0.8,637,FALSE,2.3,4,TRUE,FALSE,FALSE,TRUE,TRUE,8,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1163,02/03/2022,0,20,11,17,14,1729,730,536,26,166,0.5,1193,FALSE,0.9,1,TRUE,FALSE,FALSE,FALSE,TRUE,4,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0,1,0,0,0,22706,1,0
1172,03/03/2022,2,8,5,9,1,842,635,3323,10,183,0.2,625,TRUE,1.2,4,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1181,03/03/2022,0,12,11,19,12,831,564,764,41,178,0.2,1165,FALSE,2.4,6,FALSE,TRUE,FALSE,FALSE,TRUE,15,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1186,03/03/2022,2,9,0,11,0,1698,1365,1687,5,95,0.1,1266,FALSE,0.5,6,FALSE,FALSE,FALSE,TRUE,TRUE,18,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1190,03/03/2022,1,18,8,15,4,984,953,2505,46,165,0.6,596,TRUE,1.4,1,FALSE,FALSE,FALSE,FALSE,TRUE,15,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1
1191,03/03/2022,2,15,1,12,10,1533,642,2243,7,190,0.2,1562,FALSE,1.3,5,FALSE,TRUE,TRUE,TRUE,TRUE,6,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1196,03/03/2022,2,13,0,17,9,1497,1100,1665,41,94,0.8,1989,TRUE,2.5,3,TRUE,FALSE,TRUE,TRUE,TRUE,12,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1197,03/03/2022,3,7,0,15,2,1215,59,3355,61,106,0.7,1308,FALSE,1.9,3,TRUE,FALSE,FALSE,TRUE,TRUE,4,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3
1206,03/03/2022,2,17,16,13,4,873,129,2984,8,171,0.3,1642,FALSE,0.5,6,TRUE,FALSE,TRUE,TRUE,TRUE,17,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1207,03/03/2022,1,16,7,5,0,836,690,1362,49,182,0.7,1265,FALSE,1.5,5,TRUE,FALSE,FALSE,FALSE,FALSE,12,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1
1209,03/03/2022,3,6,0,18,17,1460,309,3559,35,142,0.4,1277,TRUE,0.5,6,FALSE,TRUE,TRUE,TRUE,TRUE,6,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3
1211,03/03/2022,2,0,0,15,9,1666,1112,2107,41,159,0.1,1539,FALSE,2.6,8,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1213,03/03/2022,2,16,4,14,9,1020,55,2844,39,128,0.5,1827,TRUE,1.7,5,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1214,03/03/2022,0,0,0,9,5,1235,1230,711,50,91,0.4,903,TRUE,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,10,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1227,03/03/2022,2,1,0,18,8,1560,1022,2377,31,128,0.6,1151,TRUE,2.9,8,FALSE,TRUE,TRUE,FALSE,FALSE,13,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1231,03/03/2022,3,6,4,11,10,1308,416,3791,9,105,0.4,1313,TRUE,1.8,1,TRUE,TRUE,TRUE,FALSE,FALSE,6,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3
1234,03/03/2022,2,15,12,9,8,637,574,3256,6,142,0.8,528,TRUE,1.7,2,FALSE,FALSE,FALSE,TRUE,TRUE,6,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1235,03/03/2022,0,8,6,19,8,1606,148,707,11,129,0.1,1523,TRUE,1.8,1,FALSE,TRUE,FALSE,TRUE,TRUE,19,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1236,03/03/2022,1,12,3,18,12,1543,730,1457,42,199,0.1,1133,FALSE,1.4,5,TRUE,FALSE,FALSE,FALSE,TRUE,20,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1
1239,03/03/2022,0,2,0,12,2,1383,632,720,49,107,0.4,1799,TRUE,0.5,4,TRUE,TRUE,FALSE,FALSE,TRUE,11,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1240,03/03/2022,2,1,0,11,1,1009,529,3560,49,139,0.1,633,TRUE,2.2,8,TRUE,TRUE,FALSE,TRUE,TRUE,16,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1249,03/03/2022,0,4,3,9,0,1038,246,829,30,105,0.7,1617,FALSE,1.3,2,FALSE,TRUE,TRUE,TRUE,TRUE,10,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1255,03/03/2022,2,16,5,6,4,1816,457,2977,57,190,0.2,973,FALSE,1.5,7,FALSE,TRUE,FALSE,TRUE,TRUE,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1260,03/03/2022,1,10,7,6,3,1928,1914,1027,59,178,0.7,754,FALSE,0.5,7,FALSE,FALSE,TRUE,TRUE,TRUE,5,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1
1261,03/03/2022,1,1,0,5,1,1529,526,2039,25,88,0.2,728,TRUE,2.7,4,TRUE,FALSE,TRUE,FALSE,TRUE,12,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1
1263,03/03/2022,0,10,4,10,0,1517,344,527,28,175,0.7,767,TRUE,1.5,4,FALSE,FALSE,FALSE,FALSE,FALSE,15,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1268,03/03/2022,2,5,4,9,6,692,372,2698,47,93,0.9,1283,TRUE,1.6,5,FALSE,TRUE,TRUE,FALSE,TRUE,17,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2,1,2,2,2,22707,1,2
1270,03/03/2022,0,18,2,19,13,1571,1242,468,7,114,0.9,1066,TRUE,0.6,7,FALSE,FALSE,FALSE,TRUE,TRUE,6,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1271,03/03/2022,0,2,0,19,15,1247,302,1210,4,89,0.1,730,TRUE,2.1,8,TRUE,FALSE,TRUE,TRUE,TRUE,4,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1276,03/03/2022,3,13,0,9,5,1509,32,3760,61,126,0.8,1662,TRUE,0.5,4,TRUE,FALSE,FALSE,TRUE,TRUE,13,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3
1277,03/03/2022,1,19,3,8,2,954,590,1851,8,144,0.3,1281,TRUE,2.8,4,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1,1,1,1,1,22707,1,1
1278,03/03/2022,0,13,12,8,4,662,235,417,2,177,0.8,538,FALSE,0.8,7,TRUE,FALSE,FALSE,TRUE,TRUE,9,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0,1,0,0,0,22707,1,0
1280,03/03/2022,3,20,3,17,16,527,357,3576,36,119,1,1733,FALSE,2.8,6,FALSE,TRUE,FALSE,TRUE,TRUE,9,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3,1,3,3,3,22707,1,3
