SalesID,date,price_range,CameraID,ScreenID,MemoryID,TechSpecID
51743,8/3/2022,1,11743,21743,31743,41743
51744,8/3/2022,2,11744,21744,31744,41744
51745,8/3/2022,2,11745,21745,31745,41745
51746,8/3/2022,3,11746,21746,31746,41746
51747,8/3/2022,1,11747,21747,31747,41747
51748,8/3/2022,2,11748,21748,31748,41748
51749,8/3/2022,3,11749,21749,31749,41749
51750,8/3/2022,3,11750,21750,31750,41750
51751,8/3/2022,1,11751,21751,31751,41751
51752,8/3/2022,1,11752,21752,31752,41752
51753,8/3/2022,2,11753,21753,31753,41753
51754,8/3/2022,1,11754,21754,31754,41754
51755,8/3/2022,2,11755,21755,31755,41755
51756,8/3/2022,0,11756,21756,31756,41756
51757,8/3/2022,2,11757,21757,31757,41757
51758,8/3/2022,0,11758,21758,31758,41758
51759,8/3/2022,3,11759,21759,31759,41759
51760,8/3/2022,0,11760,21760,31760,41760
51761,8/3/2022,0,11761,21761,31761,41761
51762,8/3/2022,0,11762,21762,31762,41762
51763,8/3/2022,3,11763,21763,31763,41763
51764,8/3/2022,3,11764,21764,31764,41764
51765,8/3/2022,0,11765,21765,31765,41765
51766,8/3/2022,2,11766,21766,31766,41766
51767,8/3/2022,2,11767,21767,31767,41767
51768,8/3/2022,3,11768,21768,31768,41768
51769,8/3/2022,1,11769,21769,31769,41769
51770,8/3/2022,3,11770,21770,31770,41770
51771,8/3/2022,0,11771,21771,31771,41771
51772,8/3/2022,1,11772,21772,31772,41772
51773,8/3/2022,2,11773,21773,31773,41773
51774,8/3/2022,0,11774,21774,31774,41774
51775,8/3/2022,0,11775,21775,31775,41775
51776,8/3/2022,0,11776,21776,31776,41776
51777,8/3/2022,3,11777,21777,31777,41777
51778,8/3/2022,2,11778,21778,31778,41778
51779,8/3/2022,0,11779,21779,31779,41779
51780,8/3/2022,2,11780,21780,31780,41780
51781,8/3/2022,2,11781,21781,31781,41781
51782,8/3/2022,1,11782,21782,31782,41782
51783,8/3/2022,0,11783,21783,31783,41783
51784,8/3/2022,2,11784,21784,31784,41784
51785,8/3/2022,0,11785,21785,31785,41785
51786,8/3/2022,3,11786,21786,31786,41786
51787,8/3/2022,3,11787,21787,31787,41787
51788,8/3/2022,2,11788,21788,31788,41788
51789,8/3/2022,3,11789,21789,31789,41789
51790,8/3/2022,0,11790,21790,31790,41790
51791,8/3/2022,3,11791,21791,31791,41791
51792,8/3/2022,2,11792,21792,31792,41792
51793,8/3/2022,3,11793,21793,31793,41793
51794,8/3/2022,2,11794,21794,31794,41794
51795,8/3/2022,2,11795,21795,31795,41795
51796,8/3/2022,1,11796,21796,31796,41796
51797,8/3/2022,0,11797,21797,31797,41797
51798,8/3/2022,3,11798,21798,31798,41798
51799,8/3/2022,3,11799,21799,31799,41799
51800,8/3/2022,1,11800,21800,31800,41800
51801,8/3/2022,0,11801,21801,31801,41801
51802,8/3/2022,0,11802,21802,31802,41802
51803,8/3/2022,2,11803,21803,31803,41803
51804,8/3/2022,1,11804,21804,31804,41804
51805,8/3/2022,2,11805,21805,31805,41805
51806,8/3/2022,3,11806,21806,31806,41806
51807,8/3/2022,3,11807,21807,31807,41807
51808,8/3/2022,3,11808,21808,31808,41808
51809,8/3/2022,3,11809,21809,31809,41809
51810,8/3/2022,0,11810,21810,31810,41810
51811,8/3/2022,0,11811,21811,31811,41811
51812,8/3/2022,0,11812,21812,31812,41812
51813,8/3/2022,1,11813,21813,31813,41813
51814,8/3/2022,0,11814,21814,31814,41814
51815,8/3/2022,2,11815,21815,31815,41815
51816,8/3/2022,0,11816,21816,31816,41816
51817,8/3/2022,1,11817,21817,31817,41817
51818,8/3/2022,2,11818,21818,31818,41818
51819,8/3/2022,0,11819,21819,31819,41819
51820,8/3/2022,0,11820,21820,31820,41820
51821,8/3/2022,3,11821,21821,31821,41821
51822,8/3/2022,3,11822,21822,31822,41822
51823,8/3/2022,1,11823,21823,31823,41823
51824,8/3/2022,3,11824,21824,31824,41824
51825,8/3/2022,3,11825,21825,31825,41825
51826,8/3/2022,2,11826,21826,31826,41826
51827,8/3/2022,3,11827,21827,31827,41827
51828,8/3/2022,3,11828,21828,31828,41828
51829,8/3/2022,1,11829,21829,31829,41829
51830,8/3/2022,1,11830,21830,31830,41830
51831,8/3/2022,3,11831,21831,31831,41831
51832,8/3/2022,0,11832,21832,31832,41832
51833,8/3/2022,3,11833,21833,31833,41833
51834,8/3/2022,3,11834,21834,31834,41834
51835,8/3/2022,3,11835,21835,31835,41835
51836,9/3/2022,3,11836,21836,31836,41836
51837,9/3/2022,2,11837,21837,31837,41837
51838,9/3/2022,2,11838,21838,31838,41838
51839,9/3/2022,3,11839,21839,31839,41839
51840,9/3/2022,2,11840,21840,31840,41840
51841,9/3/2022,1,11841,21841,31841,41841
51842,9/3/2022,3,11842,21842,31842,41842
51843,9/3/2022,2,11843,21843,31843,41843
51844,9/3/2022,3,11844,21844,31844,41844
51845,9/3/2022,0,11845,21845,31845,41845
51846,9/3/2022,0,11846,21846,31846,41846
51847,9/3/2022,3,11847,21847,31847,41847
51848,9/3/2022,0,11848,21848,31848,41848
51849,9/3/2022,0,11849,21849,31849,41849
51850,9/3/2022,3,11850,21850,31850,41850
51851,9/3/2022,2,11851,21851,31851,41851
51852,9/3/2022,1,11852,21852,31852,41852
51853,9/3/2022,0,11853,21853,31853,41853
51854,9/3/2022,2,11854,21854,31854,41854
51855,9/3/2022,1,11855,21855,31855,41855
51856,9/3/2022,2,11856,21856,31856,41856
51857,9/3/2022,2,11857,21857,31857,41857
51858,9/3/2022,1,11858,21858,31858,41858
51859,9/3/2022,2,11859,21859,31859,41859
51860,9/3/2022,2,11860,21860,31860,41860
51861,9/3/2022,0,11861,21861,31861,41861
51862,9/3/2022,2,11862,21862,31862,41862
51863,9/3/2022,0,11863,21863,31863,41863
51864,9/3/2022,2,11864,21864,31864,41864
51865,9/3/2022,2,11865,21865,31865,41865
51866,9/3/2022,2,11866,21866,31866,41866
51867,9/3/2022,3,11867,21867,31867,41867
51868,9/3/2022,0,11868,21868,31868,41868
51869,9/3/2022,0,11869,21869,31869,41869
51870,9/3/2022,3,11870,21870,31870,41870
51871,9/3/2022,3,11871,21871,31871,41871
51872,9/3/2022,1,11872,21872,31872,41872
51873,9/3/2022,0,11873,21873,31873,41873
51874,9/3/2022,1,11874,21874,31874,41874
51875,9/3/2022,0,11875,21875,31875,41875
51876,9/3/2022,0,11876,21876,31876,41876
51877,9/3/2022,3,11877,21877,31877,41877
51878,9/3/2022,3,11878,21878,31878,41878
51879,9/3/2022,3,11879,21879,31879,41879
51880,9/3/2022,0,11880,21880,31880,41880
51881,9/3/2022,2,11881,21881,31881,41881
51882,9/3/2022,2,11882,21882,31882,41882
51883,9/3/2022,1,11883,21883,31883,41883
51884,9/3/2022,2,11884,21884,31884,41884
51885,9/3/2022,2,11885,21885,31885,41885
51886,9/3/2022,2,11886,21886,31886,41886
51887,9/3/2022,0,11887,21887,31887,41887
51888,9/3/2022,3,11888,21888,31888,41888
51889,9/3/2022,1,11889,21889,31889,41889
51890,9/3/2022,1,11890,21890,31890,41890
51891,9/3/2022,3,11891,21891,31891,41891
51892,9/3/2022,3,11892,21892,31892,41892
51893,9/3/2022,1,11893,21893,31893,41893
51894,9/3/2022,2,11894,21894,31894,41894
51895,9/3/2022,3,11895,21895,31895,41895
51896,9/3/2022,2,11896,21896,31896,41896
51897,9/3/2022,2,11897,21897,31897,41897
51898,9/3/2022,0,11898,21898,31898,41898
51899,9/3/2022,3,11899,21899,31899,41899
51900,9/3/2022,3,11900,21900,31900,41900
51901,9/3/2022,0,11901,21901,31901,41901
51902,9/3/2022,2,11902,21902,31902,41902
51903,9/3/2022,2,11903,21903,31903,41903
51904,9/3/2022,0,11904,21904,31904,41904
51905,9/3/2022,3,11905,21905,31905,41905
51906,9/3/2022,3,11906,21906,31906,41906
51907,9/3/2022,0,11907,21907,31907,41907
51908,9/3/2022,1,11908,21908,31908,41908
51909,9/3/2022,1,11909,21909,31909,41909
51910,9/3/2022,0,11910,21910,31910,41910
51911,9/3/2022,1,11911,21911,31911,41911
51912,9/3/2022,2,11912,21912,31912,41912
51913,9/3/2022,1,11913,21913,31913,41913
51914,9/3/2022,3,11914,21914,31914,41914
51915,9/3/2022,1,11915,21915,31915,41915
51916,9/3/2022,0,11916,21916,31916,41916
51917,9/3/2022,0,11917,21917,31917,41917
51918,9/3/2022,3,11918,21918,31918,41918
51919,9/3/2022,2,11919,21919,31919,41919
51920,9/3/2022,0,11920,21920,31920,41920
51921,9/3/2022,1,11921,21921,31921,41921
51922,9/3/2022,0,11922,21922,31922,41922
51923,9/3/2022,1,11923,21923,31923,41923
51924,9/3/2022,2,11924,21924,31924,41924
51925,9/3/2022,1,11925,21925,31925,41925
51926,9/3/2022,1,11926,21926,31926,41926
51927,9/3/2022,2,11927,21927,31927,41927
51928,9/3/2022,2,11928,21928,31928,41928
51929,9/3/2022,0,11929,21929,31929,41929
51930,9/3/2022,3,11930,21930,31930,41930
51931,9/3/2022,2,11931,21931,31931,41931
51932,9/3/2022,3,11932,21932,31932,41932
51933,9/3/2022,1,11933,21933,31933,41933
51934,9/3/2022,2,11934,21934,31934,41934
51935,9/3/2022,3,11935,21935,31935,41935
51936,9/3/2022,3,11936,21936,31936,41936
51937,9/3/2022,2,11937,21937,31937,41937
51938,9/3/2022,2,11938,21938,31938,41938
51939,9/3/2022,2,11939,21939,31939,41939
51940,9/3/2022,3,11940,21940,31940,41940
51941,9/3/2022,0,11941,21941,31941,41941
51942,9/3/2022,0,11942,21942,31942,41942
51943,9/3/2022,1,11943,21943,31943,41943
51944,9/3/2022,0,11944,21944,31944,41944
51945,9/3/2022,3,11945,21945,31945,41945
51946,9/3/2022,0,11946,21946,31946,41946
51947,9/3/2022,0,11947,21947,31947,41947
51948,9/3/2022,2,11948,21948,31948,41948
51949,9/3/2022,1,11949,21949,31949,41949
51950,9/3/2022,1,11950,21950,31950,41950
51951,9/3/2022,1,11951,21951,31951,41951
51952,10/3/2022,3,11952,21952,31952,41952
51953,10/3/2022,0,11953,21953,31953,41953
51954,10/3/2022,1,11954,21954,31954,41954
51955,10/3/2022,3,11955,21955,31955,41955
51956,10/3/2022,3,11956,21956,31956,41956
51957,10/3/2022,3,11957,21957,31957,41957
51958,10/3/2022,1,11958,21958,31958,41958
51959,10/3/2022,3,11959,21959,31959,41959
51960,10/3/2022,2,11960,21960,31960,41960
51961,10/3/2022,3,11961,21961,31961,41961
51962,10/3/2022,1,11962,21962,31962,41962
51963,10/3/2022,1,11963,21963,31963,41963
51964,10/3/2022,2,11964,21964,31964,41964
51965,10/3/2022,3,11965,21965,31965,41965
51966,10/3/2022,0,11966,21966,31966,41966
51967,10/3/2022,0,11967,21967,31967,41967
51968,10/3/2022,1,11968,21968,31968,41968
51969,10/3/2022,1,11969,21969,31969,41969
51970,10/3/2022,1,11970,21970,31970,41970
51971,10/3/2022,0,11971,21971,31971,41971
51972,10/3/2022,3,11972,21972,31972,41972
51973,10/3/2022,2,11973,21973,31973,41973
51974,10/3/2022,0,11974,21974,31974,41974
51975,10/3/2022,1,11975,21975,31975,41975
51976,10/3/2022,3,11976,21976,31976,41976
51977,10/3/2022,0,11977,21977,31977,41977
51978,10/3/2022,3,11978,21978,31978,41978
51979,10/3/2022,1,11979,21979,31979,41979
51980,10/3/2022,0,11980,21980,31980,41980
51981,10/3/2022,3,11981,21981,31981,41981
51982,10/3/2022,3,11982,21982,31982,41982
51983,10/3/2022,1,11983,21983,31983,41983
51984,10/3/2022,0,11984,21984,31984,41984
51985,10/3/2022,0,11985,21985,31985,41985
51986,10/3/2022,0,11986,21986,31986,41986
51987,10/3/2022,3,11987,21987,31987,41987
51988,10/3/2022,3,11988,21988,31988,41988
51989,10/3/2022,1,11989,21989,31989,41989
51990,10/3/2022,1,11990,21990,31990,41990
51991,10/3/2022,1,11991,21991,31991,41991
51992,10/3/2022,1,11992,21992,31992,41992
51993,10/3/2022,0,11993,21993,31993,41993
51994,10/3/2022,0,11994,21994,31994,41994
51995,10/3/2022,3,11995,21995,31995,41995
51996,10/3/2022,2,11996,21996,31996,41996
51997,10/3/2022,0,11997,21997,31997,41997
51998,10/3/2022,3,11998,21998,31998,41998
51999,10/3/2022,3,11999,21999,31999,41999
52000,10/3/2022,2,12000,22000,32000,42000
52001,10/3/2022,0,12001,22001,32001,42001
52002,10/3/2022,0,12002,22002,32002,42002
52003,10/3/2022,0,12003,22003,32003,42003
52004,10/3/2022,2,12004,22004,32004,42004
52005,10/3/2022,3,12005,22005,32005,42005
52006,10/3/2022,0,12006,22006,32006,42006
52007,10/3/2022,1,12007,22007,32007,42007
52008,10/3/2022,3,12008,22008,32008,42008
52009,10/3/2022,1,12009,22009,32009,42009
52010,10/3/2022,2,12010,22010,32010,42010
52011,10/3/2022,0,12011,22011,32011,42011
52012,10/3/2022,0,12012,22012,32012,42012
52013,10/3/2022,2,12013,22013,32013,42013
52014,10/3/2022,0,12014,22014,32014,42014
52015,10/3/2022,2,12015,22015,32015,42015
52016,10/3/2022,0,12016,22016,32016,42016
52017,10/3/2022,3,12017,22017,32017,42017
52018,10/3/2022,3,12018,22018,32018,42018
52019,10/3/2022,1,12019,22019,32019,42019
52020,10/3/2022,3,12020,22020,32020,42020
52021,10/3/2022,3,12021,22021,32021,42021
52022,10/3/2022,1,12022,22022,32022,42022
52023,10/3/2022,0,12023,22023,32023,42023
52024,10/3/2022,0,12024,22024,32024,42024
52025,10/3/2022,0,12025,22025,32025,42025
52026,10/3/2022,0,12026,22026,32026,42026
52027,10/3/2022,1,12027,22027,32027,42027
52028,10/3/2022,1,12028,22028,32028,42028
52029,10/3/2022,2,12029,22029,32029,42029
52030,10/3/2022,2,12030,22030,32030,42030
52031,10/3/2022,2,12031,22031,32031,42031
52032,10/3/2022,1,12032,22032,32032,42032
52033,10/3/2022,2,12033,22033,32033,42033
52034,10/3/2022,0,12034,22034,32034,42034
52035,10/3/2022,0,12035,22035,32035,42035
52036,10/3/2022,3,12036,22036,32036,42036
52037,10/3/2022,0,12037,22037,32037,42037
52038,10/3/2022,1,12038,22038,32038,42038
52039,10/3/2022,1,12039,22039,32039,42039
52040,10/3/2022,0,12040,22040,32040,42040
52041,10/3/2022,3,12041,22041,32041,42041
52042,10/3/2022,2,12042,22042,32042,42042
52043,10/3/2022,0,12043,22043,32043,42043
52044,10/3/2022,1,12044,22044,32044,42044
52045,10/3/2022,2,12045,22045,32045,42045
52046,10/3/2022,3,12046,22046,32046,42046
52047,10/3/2022,2,12047,22047,32047,42047
52048,10/3/2022,3,12048,22048,32048,42048
52049,10/3/2022,1,12049,22049,32049,42049
52050,10/3/2022,1,12050,22050,32050,42050
52051,10/3/2022,1,12051,22051,32051,42051
52052,10/3/2022,1,12052,22052,32052,42052
52053,10/3/2022,3,12053,22053,32053,42053
52054,10/3/2022,1,12054,22054,32054,42054
52055,10/3/2022,1,12055,22055,32055,42055
52056,10/3/2022,2,12056,22056,32056,42056
52057,10/3/2022,2,12057,22057,32057,42057
52058,10/3/2022,1,12058,22058,32058,42058
52059,10/3/2022,2,12059,22059,32059,42059
52060,10/3/2022,3,12060,22060,32060,42060
52061,10/3/2022,1,12061,22061,32061,42061
52062,10/3/2022,2,12062,22062,32062,42062
52063,10/3/2022,0,12063,22063,32063,42063
52064,11/3/2022,1,12064,22064,32064,42064
52065,11/3/2022,0,12065,22065,32065,42065
52066,11/3/2022,3,12066,22066,32066,42066
52067,11/3/2022,0,12067,22067,32067,42067
52068,11/3/2022,0,12068,22068,32068,42068
52069,11/3/2022,0,12069,22069,32069,42069
52070,11/3/2022,0,12070,22070,32070,42070
52071,11/3/2022,1,12071,22071,32071,42071
52072,11/3/2022,3,12072,22072,32072,42072
52073,11/3/2022,0,12073,22073,32073,42073
52074,11/3/2022,1,12074,22074,32074,42074
52075,11/3/2022,1,12075,22075,32075,42075
52076,11/3/2022,0,12076,22076,32076,42076
52077,11/3/2022,3,12077,22077,32077,42077
52078,11/3/2022,3,12078,22078,32078,42078
52079,11/3/2022,2,12079,22079,32079,42079
52080,11/3/2022,1,12080,22080,32080,42080
52081,11/3/2022,0,12081,22081,32081,42081
52082,11/3/2022,1,12082,22082,32082,42082
52083,11/3/2022,2,12083,22083,32083,42083
52084,11/3/2022,2,12084,22084,32084,42084
52085,11/3/2022,2,12085,22085,32085,42085
52086,11/3/2022,1,12086,22086,32086,42086
52087,11/3/2022,1,12087,22087,32087,42087
52088,11/3/2022,0,12088,22088,32088,42088
52089,11/3/2022,1,12089,22089,32089,42089
52090,11/3/2022,2,12090,22090,32090,42090
52091,11/3/2022,2,12091,22091,32091,42091
52092,11/3/2022,2,12092,22092,32092,42092
52093,11/3/2022,0,12093,22093,32093,42093
52094,11/3/2022,0,12094,22094,32094,42094
52095,11/3/2022,1,12095,22095,32095,42095
52096,11/3/2022,3,12096,22096,32096,42096
52097,11/3/2022,1,12097,22097,32097,42097
52098,11/3/2022,3,12098,22098,32098,42098
52099,11/3/2022,0,12099,22099,32099,42099
52100,11/3/2022,0,12100,22100,32100,42100
52101,11/3/2022,1,12101,22101,32101,42101
52102,11/3/2022,0,12102,22102,32102,42102
52103,11/3/2022,3,12103,22103,32103,42103
52104,11/3/2022,1,12104,22104,32104,42104
52105,11/3/2022,0,12105,22105,32105,42105
52106,11/3/2022,0,12106,22106,32106,42106
52107,11/3/2022,2,12107,22107,32107,42107
52108,11/3/2022,3,12108,22108,32108,42108
52109,11/3/2022,3,12109,22109,32109,42109
52110,11/3/2022,1,12110,22110,32110,42110
52111,11/3/2022,3,12111,22111,32111,42111
52112,11/3/2022,3,12112,22112,32112,42112
52113,11/3/2022,1,12113,22113,32113,42113
52114,11/3/2022,3,12114,22114,32114,42114
52115,11/3/2022,2,12115,22115,32115,42115
52116,11/3/2022,0,12116,22116,32116,42116
52117,11/3/2022,2,12117,22117,32117,42117
52118,11/3/2022,2,12118,22118,32118,42118
52119,11/3/2022,3,12119,22119,32119,42119
52120,11/3/2022,3,12120,22120,32120,42120
52121,11/3/2022,3,12121,22121,32121,42121
52122,11/3/2022,3,12122,22122,32122,42122
52123,11/3/2022,1,12123,22123,32123,42123
52124,11/3/2022,2,12124,22124,32124,42124
52125,11/3/2022,2,12125,22125,32125,42125
52126,11/3/2022,1,12126,22126,32126,42126
52127,11/3/2022,2,12127,22127,32127,42127
52128,11/3/2022,0,12128,22128,32128,42128
52129,11/3/2022,2,12129,22129,32129,42129
52130,11/3/2022,3,12130,22130,32130,42130
52131,11/3/2022,2,12131,22131,32131,42131
52132,11/3/2022,2,12132,22132,32132,42132
52133,11/3/2022,1,12133,22133,32133,42133
52134,11/3/2022,0,12134,22134,32134,42134
52135,11/3/2022,1,12135,22135,32135,42135
52136,11/3/2022,1,12136,22136,32136,42136
52137,11/3/2022,0,12137,22137,32137,42137
52138,11/3/2022,2,12138,22138,32138,42138
52139,11/3/2022,0,12139,22139,32139,42139
52140,11/3/2022,2,12140,22140,32140,42140
52141,11/3/2022,2,12141,22141,32141,42141
52142,11/3/2022,2,12142,22142,32142,42142
52143,11/3/2022,2,12143,22143,32143,42143
52144,11/3/2022,1,12144,22144,32144,42144
52145,11/3/2022,2,12145,22145,32145,42145
52146,11/3/2022,2,12146,22146,32146,42146
52147,11/3/2022,0,12147,22147,32147,42147
52148,11/3/2022,1,12148,22148,32148,42148
52149,11/3/2022,1,12149,22149,32149,42149
52150,11/3/2022,2,12150,22150,32150,42150
52151,11/3/2022,1,12151,22151,32151,42151
52152,11/3/2022,1,12152,22152,32152,42152
52153,11/3/2022,3,12153,22153,32153,42153
52154,11/3/2022,0,12154,22154,32154,42154
52155,11/3/2022,1,12155,22155,32155,42155
52156,11/3/2022,3,12156,22156,32156,42156
52157,11/3/2022,0,12157,22157,32157,42157
52158,11/3/2022,2,12158,22158,32158,42158
52159,11/3/2022,0,12159,22159,32159,42159
52160,11/3/2022,2,12160,22160,32160,42160
52161,11/3/2022,2,12161,22161,32161,42161
52162,11/3/2022,2,12162,22162,32162,42162
52163,11/3/2022,2,12163,22163,32163,42163
52164,11/3/2022,2,12164,22164,32164,42164
52165,11/3/2022,0,12165,22165,32165,42165
52166,11/3/2022,0,12166,22166,32166,42166
52167,11/3/2022,2,12167,22167,32167,42167
52168,11/3/2022,1,12168,22168,32168,42168
52169,11/3/2022,2,12169,22169,32169,42169
52170,11/3/2022,0,12170,22170,32170,42170
52171,11/3/2022,3,12171,22171,32171,42171
52172,11/3/2022,1,12172,22172,32172,42172
52173,11/3/2022,3,12173,22173,32173,42173
52174,11/3/2022,2,12174,22174,32174,42174
52175,11/3/2022,2,12175,22175,32175,42175
52176,11/3/2022,3,12176,22176,32176,42176
52177,12/3/2022,2,12177,22177,32177,42177
52178,12/3/2022,0,12178,22178,32178,42178
52179,12/3/2022,3,12179,22179,32179,42179
52180,12/3/2022,3,12180,22180,32180,42180
52181,12/3/2022,1,12181,22181,32181,42181
52182,12/3/2022,0,12182,22182,32182,42182
52183,12/3/2022,0,12183,22183,32183,42183
52184,12/3/2022,3,12184,22184,32184,42184
52185,12/3/2022,2,12185,22185,32185,42185
52186,12/3/2022,2,12186,22186,32186,42186
52187,12/3/2022,0,12187,22187,32187,42187
52188,12/3/2022,3,12188,22188,32188,42188
52189,12/3/2022,2,12189,22189,32189,42189
52190,12/3/2022,0,12190,22190,32190,42190
52191,12/3/2022,3,12191,22191,32191,42191
52192,12/3/2022,2,12192,22192,32192,42192
52193,12/3/2022,0,12193,22193,32193,42193
52194,12/3/2022,1,12194,22194,32194,42194
52195,12/3/2022,2,12195,22195,32195,42195
52196,12/3/2022,2,12196,22196,32196,42196
52197,12/3/2022,1,12197,22197,32197,42197
52198,12/3/2022,0,12198,22198,32198,42198
52199,12/3/2022,2,12199,22199,32199,42199
52200,12/3/2022,0,12200,22200,32200,42200
52201,12/3/2022,2,12201,22201,32201,42201
52202,12/3/2022,1,12202,22202,32202,42202
52203,12/3/2022,2,12203,22203,32203,42203
52204,12/3/2022,1,12204,22204,32204,42204
52205,12/3/2022,1,12205,22205,32205,42205
52206,12/3/2022,3,12206,22206,32206,42206
52207,12/3/2022,0,12207,22207,32207,42207
52208,12/3/2022,1,12208,22208,32208,42208
52209,12/3/2022,1,12209,22209,32209,42209
52210,12/3/2022,2,12210,22210,32210,42210
52211,12/3/2022,0,12211,22211,32211,42211
52212,12/3/2022,3,12212,22212,32212,42212
52213,12/3/2022,1,12213,22213,32213,42213
52214,12/3/2022,2,12214,22214,32214,42214
52215,12/3/2022,2,12215,22215,32215,42215
52216,12/3/2022,1,12216,22216,32216,42216
52217,12/3/2022,3,12217,22217,32217,42217
52218,12/3/2022,2,12218,22218,32218,42218
52219,12/3/2022,0,12219,22219,32219,42219
52220,12/3/2022,2,12220,22220,32220,42220
52221,12/3/2022,2,12221,22221,32221,42221
52222,12/3/2022,2,12222,22222,32222,42222
52223,12/3/2022,3,12223,22223,32223,42223
52224,12/3/2022,0,12224,22224,32224,42224
52225,12/3/2022,0,12225,22225,32225,42225
52226,12/3/2022,3,12226,22226,32226,42226
52227,12/3/2022,2,12227,22227,32227,42227
52228,12/3/2022,1,12228,22228,32228,42228
52229,12/3/2022,2,12229,22229,32229,42229
52230,12/3/2022,0,12230,22230,32230,42230
52231,12/3/2022,0,12231,22231,32231,42231
52232,12/3/2022,2,12232,22232,32232,42232
52233,12/3/2022,3,12233,22233,32233,42233
52234,12/3/2022,2,12234,22234,32234,42234
52235,12/3/2022,0,12235,22235,32235,42235
52236,12/3/2022,0,12236,22236,32236,42236
52237,12/3/2022,0,12237,22237,32237,42237
52238,12/3/2022,2,12238,22238,32238,42238
52239,12/3/2022,3,12239,22239,32239,42239
52240,12/3/2022,0,12240,22240,32240,42240
52241,12/3/2022,2,12241,22241,32241,42241
52242,12/3/2022,2,12242,22242,32242,42242
52243,12/3/2022,1,12243,22243,32243,42243
52244,12/3/2022,1,12244,22244,32244,42244
52245,12/3/2022,1,12245,22245,32245,42245
52246,12/3/2022,2,12246,22246,32246,42246
52247,12/3/2022,1,12247,22247,32247,42247
52248,12/3/2022,0,12248,22248,32248,42248
52249,12/3/2022,2,12249,22249,32249,42249
52250,12/3/2022,1,12250,22250,32250,42250
52251,12/3/2022,3,12251,22251,32251,42251
52252,12/3/2022,3,12252,22252,32252,42252
52253,12/3/2022,0,12253,22253,32253,42253
52254,12/3/2022,0,12254,22254,32254,42254
52255,12/3/2022,2,12255,22255,32255,42255
52256,12/3/2022,3,12256,22256,32256,42256
52257,12/3/2022,1,12257,22257,32257,42257
52258,12/3/2022,3,12258,22258,32258,42258
52259,12/3/2022,1,12259,22259,32259,42259
52260,12/3/2022,0,12260,22260,32260,42260
52261,12/3/2022,3,12261,22261,32261,42261
52262,12/3/2022,3,12262,22262,32262,42262
52263,12/3/2022,0,12263,22263,32263,42263
52264,12/3/2022,1,12264,22264,32264,42264
52265,12/3/2022,3,12265,22265,32265,42265
52266,12/3/2022,1,12266,22266,32266,42266
52267,12/3/2022,1,12267,22267,32267,42267
52268,12/3/2022,2,12268,22268,32268,42268
52269,12/3/2022,3,12269,22269,32269,42269
52270,12/3/2022,0,12270,22270,32270,42270
52271,12/3/2022,3,12271,22271,32271,42271
52272,12/3/2022,0,12272,22272,32272,42272
52273,12/3/2022,1,12273,22273,32273,42273
52274,12/3/2022,1,12274,22274,32274,42274
52275,12/3/2022,3,12275,22275,32275,42275
52276,12/3/2022,2,12276,22276,32276,42276
52277,12/3/2022,0,12277,22277,32277,42277
52278,12/3/2022,0,12278,22278,32278,42278
52279,12/3/2022,3,12279,22279,32279,42279
52280,12/3/2022,1,12280,22280,32280,42280
52281,12/3/2022,3,12281,22281,32281,42281
52282,12/3/2022,1,12282,22282,32282,42282
52283,12/3/2022,2,12283,22283,32283,42283
52284,13/03/2022,2,12284,22284,32284,42284
52285,13/03/2022,3,12285,22285,32285,42285
52286,13/03/2022,0,12286,22286,32286,42286
52287,13/03/2022,3,12287,22287,32287,42287
52288,13/03/2022,1,12288,22288,32288,42288
52289,13/03/2022,1,12289,22289,32289,42289
52290,13/03/2022,0,12290,22290,32290,42290
52291,13/03/2022,3,12291,22291,32291,42291
52292,13/03/2022,0,12292,22292,32292,42292
52293,13/03/2022,2,12293,22293,32293,42293
52294,13/03/2022,0,12294,22294,32294,42294
52295,13/03/2022,2,12295,22295,32295,42295
52296,13/03/2022,2,12296,22296,32296,42296
52297,13/03/2022,3,12297,22297,32297,42297
52298,13/03/2022,2,12298,22298,32298,42298
52299,13/03/2022,0,12299,22299,32299,42299
52300,13/03/2022,3,12300,22300,32300,42300
52301,13/03/2022,1,12301,22301,32301,42301
52302,13/03/2022,0,12302,22302,32302,42302
52303,13/03/2022,3,12303,22303,32303,42303
52304,13/03/2022,3,12304,22304,32304,42304
52305,13/03/2022,1,12305,22305,32305,42305
52306,13/03/2022,1,12306,22306,32306,42306
52307,13/03/2022,0,12307,22307,32307,42307
52308,13/03/2022,3,12308,22308,32308,42308
52309,13/03/2022,1,12309,22309,32309,42309
52310,13/03/2022,3,12310,22310,32310,42310
52311,13/03/2022,1,12311,22311,32311,42311
52312,13/03/2022,1,12312,22312,32312,42312
52313,13/03/2022,2,12313,22313,32313,42313
52314,13/03/2022,0,12314,22314,32314,42314
52315,13/03/2022,1,12315,22315,32315,42315
52316,13/03/2022,3,12316,22316,32316,42316
52317,13/03/2022,3,12317,22317,32317,42317
52318,13/03/2022,3,12318,22318,32318,42318
52319,13/03/2022,3,12319,22319,32319,42319
52320,13/03/2022,1,12320,22320,32320,42320
52321,13/03/2022,3,12321,22321,32321,42321
52322,13/03/2022,0,12322,22322,32322,42322
52323,13/03/2022,1,12323,22323,32323,42323
