_dataobs_,date,price_range,Camera_pc,Camera_fc,Screen_sc_h,Screen_sc_w,Screen_px_width,Screen_px_height,Memory_ram,Memory_int_memory,TechSpec_mobile_wt,TechSpec_m_dep,TechSpec_battery_power,TechSpec_touch_screen,TechSpec_clock_speed,TechSpec_n_cores,TechSpec_wifi,TechSpec_blue,TechSpec_dual_sim,TechSpec_four_g,TechSpec_three_g,TechSpec_talk_time,Camera_COUNT_Sales_,Camera_MAX_Sales_price_range_,Camera_MEAN_Sales_price_range_,Camera_MIN_Sales_price_range_,Camera_MODE_Sales_date_,Camera_NUM_UNIQUE_Sales_date_,Camera_SUM_Sales_price_range_,Screen_COUNT_Sales_,Screen_MAX_Sales_price_range_,Screen_MEAN_Sales_price_range_,Screen_MIN_Sales_price_range_,Screen_MODE_Sales_date_,Screen_NUM_UNIQUE_Sales_date_,Screen_SUM_Sales_price_range_,Memory_COUNT_Sales_,Memory_MAX_Sales_price_range_,Memory_MEAN_Sales_price_range_,Memory_MIN_Sales_price_range_,Memory_MODE_Sales_date_,Memory_NUM_UNIQUE_Sales_date_,Memory_SUM_Sales_price_range_,TechSpec_COUNT_Sales_,TechSpec_MAX_Sales_price_range_,TechSpec_MEAN_Sales_price_range_,TechSpec_MIN_Sales_price_range_,TechSpec_MODE_Sales_date_,TechSpec_NUM_UNIQUE_Sales_date_,TechSpec_SUM_Sales_price_range_
2144,11/03/2022,1,2,1,8,0,500,475,2094,51,140,1,1285,FALSE,2.4,7,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1
2145,11/03/2022,2,0,0,10,1,1411,1209,2315,2,182,0.6,1635,TRUE,2.6,4,FALSE,FALSE,TRUE,TRUE,TRUE,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2147,11/03/2022,0,11,3,7,6,1967,293,735,12,198,0.9,1851,FALSE,1.9,6,TRUE,TRUE,TRUE,TRUE,TRUE,14,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0
2148,11/03/2022,1,1,0,19,13,1377,813,1891,32,131,1,727,FALSE,1.5,7,TRUE,TRUE,FALSE,TRUE,TRUE,7,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1
2150,11/03/2022,2,14,9,14,12,652,457,3260,46,135,0.8,877,FALSE,1.3,1,FALSE,FALSE,TRUE,TRUE,TRUE,6,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2152,11/03/2022,1,14,2,7,5,1043,912,1716,2,102,0.6,1009,FALSE,1,8,FALSE,TRUE,TRUE,FALSE,FALSE,15,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1
2155,11/03/2022,1,1,0,13,0,887,130,2290,49,101,0.5,1414,TRUE,2.2,4,FALSE,TRUE,TRUE,TRUE,TRUE,12,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1
2156,11/03/2022,3,3,2,17,11,656,201,3940,61,172,0.3,1732,TRUE,0.8,5,TRUE,FALSE,FALSE,FALSE,FALSE,20,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3
2158,11/03/2022,2,15,10,15,6,1352,1277,2219,21,160,0.1,1097,FALSE,0.8,7,TRUE,FALSE,FALSE,TRUE,TRUE,12,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2162,11/03/2022,2,9,8,16,11,1804,805,2361,59,159,0.1,865,FALSE,1.2,3,TRUE,FALSE,TRUE,FALSE,TRUE,19,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2163,11/03/2022,2,12,11,17,3,1920,1901,1783,16,186,0.8,1930,FALSE,2,8,TRUE,TRUE,FALSE,FALSE,FALSE,13,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2164,11/03/2022,2,13,8,13,7,1581,1573,2832,40,170,0.7,860,TRUE,1.3,3,TRUE,TRUE,TRUE,TRUE,TRUE,20,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2166,11/03/2022,0,1,0,17,10,745,20,1344,27,167,0.1,999,FALSE,1.8,4,FALSE,TRUE,TRUE,TRUE,TRUE,5,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0
2167,11/03/2022,2,0,0,13,1,511,98,3916,9,127,0.3,622,FALSE,0.7,2,TRUE,FALSE,FALSE,TRUE,TRUE,5,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2169,11/03/2022,2,12,9,11,6,1278,273,2865,51,104,0.3,763,TRUE,0.5,5,TRUE,TRUE,FALSE,TRUE,TRUE,9,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2170,11/03/2022,0,14,12,12,2,1344,919,757,15,112,0.1,1100,TRUE,1.6,8,TRUE,TRUE,FALSE,FALSE,TRUE,16,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0,1,0,0,0,22715,1,0
2171,11/03/2022,3,12,4,5,4,1291,982,3469,51,85,0.3,815,FALSE,2,6,TRUE,FALSE,TRUE,FALSE,TRUE,6,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3
2172,11/03/2022,1,7,2,18,15,896,879,2399,57,88,0.2,618,TRUE,0.5,3,TRUE,TRUE,TRUE,TRUE,TRUE,17,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1,1,1,1,1,22715,1,1
2173,11/03/2022,3,1,0,12,10,1892,1287,3300,18,136,0.7,553,FALSE,2.2,2,FALSE,TRUE,TRUE,TRUE,TRUE,20,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3
2174,11/03/2022,2,9,2,19,2,1247,1109,2719,3,84,0.4,673,TRUE,2.2,2,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2175,11/03/2022,2,12,3,14,4,684,211,3012,47,115,0.3,563,FALSE,2,7,FALSE,FALSE,TRUE,FALSE,TRUE,15,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2,1,2,2,2,22715,1,2
2176,11/03/2022,3,15,12,6,5,1109,1058,2836,14,187,0.5,1590,FALSE,1.5,4,FALSE,FALSE,TRUE,TRUE,TRUE,4,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3,1,3,3,3,22715,1,3
2177,12/03/2022,2,9,2,11,7,1247,532,2385,11,121,0.1,1031,FALSE,2.1,2,FALSE,TRUE,TRUE,TRUE,TRUE,16,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2180,12/03/2022,3,0,0,12,10,645,327,3762,24,146,0.1,1479,FALSE,1.8,6,FALSE,TRUE,TRUE,TRUE,TRUE,5,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2182,12/03/2022,0,15,11,17,11,1422,570,467,13,81,0.1,709,TRUE,1.9,8,TRUE,FALSE,FALSE,TRUE,TRUE,5,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2183,12/03/2022,0,0,0,10,6,1558,621,345,62,158,0.7,1744,FALSE,2.8,1,FALSE,FALSE,FALSE,TRUE,TRUE,14,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2186,12/03/2022,2,13,11,14,8,618,497,3105,56,125,0.3,1039,TRUE,2.7,8,TRUE,TRUE,FALSE,FALSE,FALSE,5,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2187,12/03/2022,0,7,5,15,3,1037,219,874,62,156,0.1,1300,TRUE,0.5,6,FALSE,TRUE,FALSE,FALSE,TRUE,10,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2189,12/03/2022,2,10,1,8,3,759,24,3865,52,180,0.7,511,FALSE,0.7,2,TRUE,FALSE,TRUE,TRUE,TRUE,7,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2191,12/03/2022,3,18,12,8,2,1469,1272,3153,10,170,0.1,921,TRUE,2.2,7,FALSE,TRUE,TRUE,TRUE,TRUE,11,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2194,12/03/2022,1,6,2,13,1,1838,1333,1412,60,187,0.8,1299,TRUE,2.8,8,TRUE,FALSE,TRUE,FALSE,FALSE,20,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2195,12/03/2022,2,15,7,19,8,1841,267,2286,2,115,0.6,1009,FALSE,2.8,7,FALSE,TRUE,TRUE,TRUE,TRUE,13,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2197,12/03/2022,1,2,0,8,4,1079,1070,1857,49,185,0.5,1129,TRUE,2.8,2,TRUE,TRUE,TRUE,FALSE,TRUE,5,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2199,12/03/2022,2,3,2,12,7,747,158,3305,58,123,0.1,894,FALSE,0.7,2,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2200,12/03/2022,0,20,1,17,7,1012,48,959,32,88,0.3,530,TRUE,2.4,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2201,12/03/2022,2,0,0,17,16,522,249,2635,35,105,0.5,1481,FALSE,2,3,TRUE,TRUE,TRUE,FALSE,TRUE,4,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2202,12/03/2022,1,1,0,17,7,1499,935,1754,45,194,0.6,1068,FALSE,2.7,5,TRUE,FALSE,TRUE,TRUE,TRUE,9,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2203,12/03/2022,2,12,6,18,4,768,140,2563,57,84,0.7,1487,FALSE,0.5,3,FALSE,FALSE,FALSE,TRUE,TRUE,14,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2204,12/03/2022,1,20,11,7,0,740,184,1936,41,96,1,1524,TRUE,2.5,4,TRUE,FALSE,TRUE,TRUE,TRUE,9,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2206,12/03/2022,3,2,0,11,7,1089,800,3637,50,186,0.1,1816,FALSE,1.6,5,TRUE,TRUE,TRUE,FALSE,FALSE,16,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2207,12/03/2022,0,8,2,17,6,507,211,896,20,142,0.8,627,FALSE,1.8,3,FALSE,FALSE,FALSE,FALSE,FALSE,14,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2209,12/03/2022,1,11,2,15,4,1335,725,774,5,134,0.7,1895,TRUE,0.5,1,FALSE,FALSE,FALSE,TRUE,TRUE,6,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2210,12/03/2022,2,10,0,7,6,1544,81,3397,58,168,0.9,805,FALSE,1.7,3,FALSE,TRUE,TRUE,TRUE,TRUE,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2211,12/03/2022,0,9,7,10,6,1378,1211,485,2,181,0.4,713,TRUE,1.6,8,TRUE,TRUE,FALSE,TRUE,TRUE,4,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2212,12/03/2022,3,15,10,13,8,1378,1362,3964,24,148,0.7,864,TRUE,2.5,4,FALSE,FALSE,FALSE,TRUE,TRUE,12,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2213,12/03/2022,1,7,1,8,5,1923,945,1887,11,181,1,1177,TRUE,0.9,4,TRUE,FALSE,FALSE,FALSE,TRUE,11,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2214,12/03/2022,2,11,8,6,1,1702,1043,2977,32,107,0.7,582,TRUE,0.5,3,TRUE,FALSE,FALSE,FALSE,FALSE,20,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2215,12/03/2022,2,4,3,10,5,739,444,2114,56,185,0.2,1898,TRUE,1.8,7,TRUE,FALSE,TRUE,TRUE,TRUE,19,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2217,12/03/2022,3,12,5,15,7,1456,812,3038,57,181,0.6,1451,FALSE,0.5,8,TRUE,TRUE,FALSE,TRUE,TRUE,18,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2219,12/03/2022,0,20,3,18,15,707,531,841,9,140,0.8,984,FALSE,0.5,3,FALSE,FALSE,TRUE,TRUE,TRUE,16,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2222,12/03/2022,2,5,2,14,0,603,274,2454,27,87,0.1,1237,TRUE,0.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,8,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2223,12/03/2022,3,9,7,12,8,1723,956,3392,37,172,0.1,514,TRUE,1.6,1,TRUE,TRUE,FALSE,TRUE,TRUE,5,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2226,12/03/2022,3,16,3,13,1,1057,692,3703,35,126,0.7,603,FALSE,2.5,3,TRUE,TRUE,TRUE,FALSE,FALSE,9,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2228,12/03/2022,1,3,0,10,2,1951,1157,574,64,161,0.6,1820,TRUE,1.7,1,FALSE,TRUE,TRUE,TRUE,TRUE,18,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2229,12/03/2022,2,8,4,7,1,1473,454,2632,16,130,0.1,1215,FALSE,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,15,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2231,12/03/2022,0,5,4,10,7,1106,217,688,10,198,0.6,717,TRUE,0.5,1,FALSE,TRUE,TRUE,FALSE,FALSE,15,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2232,12/03/2022,2,6,5,19,1,741,468,2554,36,145,0.3,1348,TRUE,2,6,FALSE,TRUE,TRUE,FALSE,FALSE,12,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2233,12/03/2022,3,6,0,11,10,1656,1107,3859,61,88,0.3,1164,TRUE,2.6,1,FALSE,TRUE,TRUE,FALSE,FALSE,17,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2236,12/03/2022,0,7,5,14,7,627,43,402,55,86,0.5,1794,FALSE,0.5,7,TRUE,TRUE,TRUE,TRUE,TRUE,14,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2237,12/03/2022,0,3,2,16,5,1385,322,878,32,114,0.1,1558,TRUE,2.5,5,TRUE,TRUE,FALSE,TRUE,TRUE,17,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2238,12/03/2022,2,19,4,8,3,1145,880,2130,4,85,0.5,1597,TRUE,0.9,1,FALSE,TRUE,FALSE,TRUE,TRUE,15,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2241,12/03/2022,2,19,7,19,16,1899,765,2638,35,152,0.4,1221,TRUE,2.3,7,TRUE,FALSE,FALSE,TRUE,TRUE,14,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2242,12/03/2022,2,17,11,16,13,679,614,2819,24,156,0.6,989,FALSE,1.6,8,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2243,12/03/2022,1,20,5,7,3,1252,925,1464,50,144,1,1180,TRUE,1.2,4,TRUE,TRUE,FALSE,TRUE,TRUE,20,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2244,12/03/2022,1,13,10,11,9,1387,1185,1824,59,113,0.8,718,TRUE,2.8,6,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2245,12/03/2022,1,15,0,16,0,1886,1706,876,47,139,0.8,1670,TRUE,1.6,8,FALSE,TRUE,TRUE,FALSE,TRUE,5,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2246,12/03/2022,2,9,1,7,5,1477,347,2706,21,164,0.3,534,TRUE,2.5,7,FALSE,TRUE,FALSE,TRUE,TRUE,18,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2249,12/03/2022,2,10,2,17,11,1539,1207,2378,54,163,0.4,504,FALSE,2.8,2,FALSE,TRUE,TRUE,FALSE,TRUE,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2250,12/03/2022,1,14,1,15,3,1144,431,2278,41,103,0.3,913,TRUE,1.7,1,FALSE,FALSE,TRUE,TRUE,TRUE,18,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2251,12/03/2022,3,3,2,16,13,613,179,3436,43,113,0.5,1317,TRUE,1.8,5,TRUE,FALSE,TRUE,FALSE,FALSE,5,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2252,12/03/2022,3,2,1,19,2,909,423,3424,31,88,0.5,917,TRUE,0.5,6,FALSE,TRUE,FALSE,TRUE,TRUE,13,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2253,12/03/2022,0,3,1,5,0,1743,1131,401,49,99,0.6,712,FALSE,2.5,6,TRUE,FALSE,TRUE,FALSE,TRUE,10,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2254,12/03/2022,0,20,6,19,18,1469,925,681,52,126,0.9,1083,TRUE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,19,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2255,12/03/2022,2,8,5,15,7,544,62,3212,6,136,0.1,1039,FALSE,0.6,6,TRUE,FALSE,FALSE,TRUE,TRUE,7,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2258,12/03/2022,3,18,14,16,15,1389,81,3153,49,139,0.2,1872,TRUE,0.5,7,FALSE,TRUE,TRUE,FALSE,TRUE,5,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2259,12/03/2022,1,6,5,9,4,798,667,1642,7,101,0.1,1796,TRUE,1.6,4,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2260,12/03/2022,0,17,0,15,12,519,405,509,60,181,0.8,1097,FALSE,1.4,1,FALSE,FALSE,FALSE,FALSE,TRUE,12,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2261,12/03/2022,3,10,1,16,11,1676,678,3465,20,172,0.8,1562,TRUE,0.5,8,FALSE,FALSE,TRUE,TRUE,TRUE,6,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2263,12/03/2022,0,11,1,7,6,1147,935,1105,12,123,0.2,740,TRUE,1.8,1,TRUE,FALSE,FALSE,FALSE,FALSE,19,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2265,12/03/2022,3,4,1,19,6,1688,1495,3117,13,131,0.7,503,FALSE,1.8,1,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2267,12/03/2022,1,4,3,12,10,1469,1379,1060,4,111,0.3,896,TRUE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,4,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2268,12/03/2022,2,5,4,14,1,1738,1055,2381,19,143,0.9,1824,FALSE,0.8,2,FALSE,TRUE,FALSE,TRUE,TRUE,5,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2269,12/03/2022,3,2,1,7,3,1838,220,3366,54,134,0.4,1512,FALSE,0.6,3,TRUE,FALSE,TRUE,TRUE,TRUE,11,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2270,12/03/2022,0,17,7,17,0,1261,419,1339,42,126,0.9,1053,FALSE,2.9,6,TRUE,FALSE,FALSE,FALSE,FALSE,14,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2272,12/03/2022,0,8,1,19,7,1461,1097,285,25,91,0.8,1174,FALSE,0.7,2,TRUE,FALSE,TRUE,TRUE,TRUE,3,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2274,12/03/2022,1,5,4,16,9,1062,273,1862,46,118,0.6,1602,FALSE,2.7,1,TRUE,FALSE,FALSE,TRUE,TRUE,2,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2275,12/03/2022,3,15,4,6,4,997,590,3488,6,170,0.9,1733,TRUE,1.5,1,TRUE,TRUE,TRUE,TRUE,TRUE,10,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2276,12/03/2022,2,14,10,9,7,598,116,3178,8,142,0.5,586,FALSE,1.4,8,TRUE,FALSE,TRUE,TRUE,TRUE,10,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2277,12/03/2022,0,3,2,15,0,564,306,733,37,156,0.2,1528,TRUE,2.4,8,FALSE,FALSE,FALSE,FALSE,TRUE,14,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2278,12/03/2022,0,7,2,14,5,1316,300,756,23,110,0.1,875,FALSE,0.7,7,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0,1,0,0,0,22716,1,0
2279,12/03/2022,3,13,12,17,2,1746,1259,3622,58,170,0.4,1602,TRUE,0.6,1,TRUE,FALSE,FALSE,FALSE,FALSE,17,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2280,12/03/2022,1,16,4,14,9,1694,1573,1277,12,174,0.7,1426,FALSE,1.6,5,FALSE,FALSE,FALSE,TRUE,TRUE,5,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1,1,1,1,1,22716,1,1
2281,12/03/2022,3,8,5,13,10,1783,1392,3703,6,158,0.2,1370,TRUE,1.4,6,FALSE,FALSE,FALSE,TRUE,TRUE,11,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3,1,3,3,3,22716,1,3
2283,12/03/2022,2,8,5,12,2,1728,526,2636,15,178,0.3,840,TRUE,1.2,6,FALSE,FALSE,TRUE,TRUE,TRUE,6,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2,1,2,2,2,22716,1,2
2284,13/03/2022,2,6,2,11,9,1678,1209,2014,12,158,0.3,991,FALSE,2,5,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,2,2,2,22717,1,2,1,2,2,2,22717,1,2,1,2,2,2,22717,1,2,1,2,2,2,22717,1,2
2285,13/03/2022,3,1,0,18,16,828,655,3056,9,100,0.8,1724,FALSE,1.8,2,FALSE,TRUE,FALSE,TRUE,TRUE,6,1,3,3,3,22717,1,3,1,3,3,3,22717,1,3,1,3,3,3,22717,1,3,1,3,3,3,22717,1,3
2287,13/03/2022,3,13,1,16,14,979,692,3869,49,141,0.7,860,TRUE,1.3,6,TRUE,TRUE,TRUE,TRUE,TRUE,20,1,3,3,3,22717,1,3,1,3,3,3,22717,1,3,1,3,3,3,22717,1,3,1,3,3,3,22717,1,3
