CameraID,ScreenID,MemoryID,TechSpecID,date,price_range,Camera.pc,Camera.fc,Screen.sc_h,Screen.sc_w,Screen.px_width,Screen.px_height,Memory.ram,Memory.int_memory,TechSpec.mobile_wt,TechSpec.m_dep,TechSpec.battery_power,TechSpec.touch_screen,TechSpec.clock_speed,TechSpec.n_cores,TechSpec.wifi,TechSpec.blue,TechSpec.dual_sim,TechSpec.four_g,TechSpec.three_g,TechSpec.talk_time,Camera.COUNT(Sales),Camera.MAX(Sales.price_range),Camera.MEAN(Sales.price_range),Camera.MIN(Sales.price_range),Camera.MODE(Sales.date),Camera.NUM_UNIQUE(Sales.date),Camera.SKEW(Sales.price_range),Camera.STD(Sales.price_range),Camera.SUM(Sales.price_range),Screen.COUNT(Sales),Screen.MAX(Sales.price_range),Screen.MEAN(Sales.price_range),Screen.MIN(Sales.price_range),Screen.MODE(Sales.date),Screen.NUM_UNIQUE(Sales.date),Screen.SKEW(Sales.price_range),Screen.STD(Sales.price_range),Screen.SUM(Sales.price_range),Memory.COUNT(Sales),Memory.MAX(Sales.price_range),Memory.MEAN(Sales.price_range),Memory.MIN(Sales.price_range),Memory.MODE(Sales.date),Memory.NUM_UNIQUE(Sales.date),Memory.SKEW(Sales.price_range),Memory.STD(Sales.price_range),Memory.SUM(Sales.price_range),TechSpec.COUNT(Sales),TechSpec.MAX(Sales.price_range),TechSpec.MEAN(Sales.price_range),TechSpec.MIN(Sales.price_range),TechSpec.MODE(Sales.date),TechSpec.NUM_UNIQUE(Sales.date),TechSpec.SKEW(Sales.price_range),TechSpec.STD(Sales.price_range),TechSpec.SUM(Sales.price_range)
12628,22628,32628,42628,16/03/2022,2,13,11,8,4,1641,342.0,3083,56.0,165,1.0,999,True,2.6,4,True,False,True,True,True,11,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12629,22629,32629,42629,16/03/2022,1,14,12,8,4,761,625.0,1656,30.0,131,0.9,1232,True,1.2,6,True,False,False,False,True,15,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12630,22630,32630,42630,16/03/2022,0,12,6,15,1,509,494.0,313,34.0,165,0.2,1194,True,2.3,2,False,False,False,True,True,19,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12631,22631,32631,42631,16/03/2022,3,6,1,16,2,1487,1145.0,3282,20.0,179,0.8,612,True,0.5,8,True,True,True,True,True,18,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12632,22632,32632,42632,16/03/2022,3,4,0,19,17,1042,600.0,3629,47.0,186,0.5,1362,True,2.9,6,True,True,False,False,False,5,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12633,22633,32633,42633,16/03/2022,1,14,11,15,5,711,484.0,1687,44.0,169,0.5,1469,True,1.7,2,True,False,True,True,True,5,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12634,22634,32634,42634,16/03/2022,0,20,13,8,7,679,199.0,1149,28.0,182,0.8,986,True,0.8,4,False,True,False,True,True,18,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12635,22635,32635,42635,16/03/2022,3,7,1,5,4,832,21.0,3899,62.0,104,0.8,1843,False,2.8,3,True,False,False,True,True,6,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12636,22636,32636,42636,16/03/2022,2,13,10,13,12,1811,885.0,1783,4.0,134,0.5,1561,True,0.5,2,False,False,True,True,True,10,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12637,22637,32637,42637,16/03/2022,1,13,2,8,6,1208,308.0,1629,47.0,189,0.5,1695,True,0.5,5,False,True,True,True,True,11,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12638,22638,32638,42638,16/03/2022,2,7,3,11,8,1947,1015.0,2528,8.0,185,0.8,667,True,2.6,1,False,False,True,False,False,8,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12639,22639,32639,42639,16/03/2022,3,2,0,9,6,1814,1303.0,3256,2.0,88,0.8,1768,True,2.0,7,False,True,False,True,True,5,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12640,22640,32640,42640,16/03/2022,2,17,16,10,9,1036,406.0,2341,41.0,180,1.0,1269,False,2.8,8,True,True,True,False,False,16,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12641,22641,32641,42641,16/03/2022,2,12,6,15,10,833,124.0,2785,57.0,151,0.9,1109,False,2.8,1,False,True,True,False,True,16,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12642,22642,32642,42642,16/03/2022,3,17,14,13,1,1677,150.0,3761,14.0,164,0.1,936,False,0.5,3,False,False,True,True,True,12,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12643,22643,32643,42643,16/03/2022,1,16,9,15,6,1963,108.0,1513,5.0,199,0.7,1713,False,2.0,6,True,True,False,True,True,2,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12644,22644,32644,42644,16/03/2022,1,7,1,10,6,557,90.0,2240,45.0,167,0.6,1175,True,1.7,2,False,True,True,True,True,5,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12645,22645,32645,42645,16/03/2022,1,1,0,19,18,1809,588.0,820,5.0,194,0.2,1940,True,1.0,4,True,True,True,True,True,3,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12646,22646,32646,42646,16/03/2022,1,3,2,16,8,1196,1028.0,1875,59.0,159,0.5,855,True,0.5,2,True,True,False,True,True,8,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12647,22647,32647,42647,16/03/2022,0,17,0,16,2,1247,776.0,920,33.0,157,0.1,771,True,0.5,3,True,True,True,True,True,10,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12648,22648,32648,42648,16/03/2022,2,14,10,18,8,584,278.0,3615,63.0,174,1.0,645,False,2.5,4,True,False,False,True,True,13,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12649,22649,32649,42649,16/03/2022,1,3,2,16,9,1103,897.0,1412,7.0,88,0.6,1307,False,1.8,7,True,False,False,False,False,5,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12650,22650,32650,42650,16/03/2022,0,13,4,6,1,700,651.0,361,5.0,136,0.2,1948,True,2.9,1,False,False,True,False,False,10,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12651,22651,32651,42651,16/03/2022,1,8,5,12,8,1684,1010.0,1540,50.0,81,0.3,1509,True,0.6,4,False,False,True,False,True,3,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12652,22652,32652,42652,16/03/2022,0,9,3,6,1,1759,737.0,1077,11.0,109,0.8,626,False,2.8,2,True,True,True,True,True,4,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12653,22653,32653,42653,16/03/2022,3,1,0,13,7,1646,1399.0,3610,40.0,93,0.2,1190,False,2.0,5,True,False,True,False,False,9,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12654,22654,32654,42654,16/03/2022,0,18,10,5,2,1288,376.0,512,57.0,158,0.3,1727,False,2.1,6,False,True,True,False,False,6,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12655,22655,32655,42655,16/03/2022,3,20,14,6,0,1330,1117.0,3024,62.0,114,0.5,1670,False,3.0,8,True,True,False,False,False,20,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12656,22656,32656,42656,16/03/2022,1,17,4,11,0,1947,234.0,1610,27.0,134,1.0,1150,False,0.5,1,False,True,True,True,True,16,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12657,22657,32657,42657,16/03/2022,1,19,5,17,16,1028,691.0,2201,16.0,175,1.0,1208,False,2.9,1,False,False,False,True,True,12,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12658,22658,32658,42658,16/03/2022,3,15,4,18,13,1550,380.0,3338,42.0,162,1.0,1812,True,1.3,7,True,True,True,True,True,11,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12659,22659,32659,42659,16/03/2022,3,9,6,7,3,1483,603.0,3473,61.0,196,0.2,770,False,1.5,4,True,True,True,False,False,4,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12660,22660,32660,42660,16/03/2022,1,17,10,7,5,681,117.0,2203,10.0,114,0.3,1559,True,1.3,8,True,True,True,True,True,15,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12661,22661,32661,42661,16/03/2022,1,11,10,14,10,877,766.0,940,13.0,155,0.2,1902,True,0.5,4,False,False,False,False,True,15,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12662,22662,32662,42662,16/03/2022,1,9,1,19,14,1952,1499.0,1155,4.0,146,0.6,1751,True,2.5,8,True,False,False,False,False,12,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12663,22663,32663,42663,16/03/2022,3,0,0,10,2,1578,1175.0,3872,20.0,93,0.1,1416,False,1.8,4,True,True,True,False,False,7,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12664,22664,32664,42664,16/03/2022,2,6,3,16,6,1503,988.0,1882,61.0,115,0.2,1288,False,0.5,6,True,False,True,True,True,10,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12665,22665,32665,42665,16/03/2022,1,19,16,16,7,1905,190.0,1798,16.0,119,0.6,1003,False,2.9,8,False,True,False,True,True,10,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12666,22666,32666,42666,16/03/2022,3,3,1,17,2,1375,674.0,2598,18.0,96,0.1,1715,False,0.5,6,False,True,True,True,True,3,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12667,22667,32667,42667,16/03/2022,1,7,0,15,2,1374,518.0,1567,46.0,199,0.6,1967,True,0.5,1,False,False,False,True,True,7,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12668,22668,32668,42668,16/03/2022,1,20,14,16,2,1916,1618.0,1491,2.0,125,0.9,962,False,1.0,1,False,False,True,False,True,14,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12669,22669,32669,42669,16/03/2022,2,7,5,12,4,989,857.0,2003,42.0,120,0.8,1487,False,1.5,2,False,False,False,True,True,3,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12670,22670,32670,42670,16/03/2022,3,6,4,6,2,665,371.0,3905,54.0,190,0.9,1569,False,1.6,4,False,True,True,True,True,4,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12671,22671,32671,42671,16/03/2022,0,10,5,19,9,583,73.0,291,57.0,111,0.4,1146,True,3.0,5,True,False,False,True,True,11,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12672,22672,32672,42672,16/03/2022,1,13,6,11,4,755,98.0,1693,9.0,118,0.8,1379,False,1.5,8,True,True,False,True,True,18,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12673,22673,32673,42673,16/03/2022,1,9,7,13,11,1853,395.0,1788,25.0,152,0.3,1504,False,1.9,4,True,False,True,True,True,13,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12674,22674,32674,42674,16/03/2022,3,5,3,18,7,1540,1064.0,3322,26.0,112,0.7,1945,False,1.2,6,True,False,False,False,False,20,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12675,22675,32675,42675,16/03/2022,2,1,0,12,10,1726,712.0,1751,32.0,80,0.9,1630,False,2.8,6,True,True,True,True,True,20,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12676,22676,32676,42676,16/03/2022,1,14,10,14,8,939,774.0,1641,23.0,117,0.4,1125,True,2.7,1,False,True,False,False,True,12,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12677,22677,32677,42677,16/03/2022,2,7,4,10,7,1040,1012.0,2854,51.0,178,0.1,614,False,0.7,7,True,True,False,True,True,12,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12678,22678,32678,42678,16/03/2022,2,9,5,7,0,1148,730.0,3115,17.0,101,0.9,854,False,1.0,4,False,False,False,True,True,2,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12679,22679,32679,42679,16/03/2022,3,9,6,10,1,1090,777.0,3259,45.0,121,0.1,1470,False,1.7,1,True,True,True,False,True,14,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12680,22680,32680,42680,16/03/2022,2,6,5,17,9,1633,973.0,1612,49.0,172,0.6,1826,True,0.5,8,False,True,True,True,True,17,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12681,22681,32681,42681,16/03/2022,1,0,0,5,4,829,245.0,2319,37.0,127,0.2,807,False,0.5,4,False,True,True,False,False,4,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12682,22682,32682,42682,16/03/2022,1,4,0,17,14,1083,937.0,1258,7.0,138,0.1,1996,False,2.8,5,False,True,True,True,True,16,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12683,22683,32683,42683,16/03/2022,1,5,3,18,3,1164,937.0,1543,41.0,158,0.7,1083,False,2.0,5,True,True,False,False,False,10,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12684,22684,32684,42684,16/03/2022,3,15,14,12,4,1171,574.0,3991,49.0,178,0.3,1035,False,0.5,2,False,False,True,True,True,19,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12685,22685,32685,42685,16/03/2022,3,9,5,5,2,1630,678.0,3555,62.0,143,0.3,1521,False,1.6,1,False,True,False,True,True,19,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12686,22686,32686,42686,16/03/2022,3,18,13,17,16,512,82.0,3411,5.0,87,1.0,1314,False,2.8,4,False,True,True,True,True,18,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12687,22687,32687,42687,16/03/2022,0,19,5,9,3,1775,398.0,524,24.0,190,0.2,535,False,1.9,8,False,False,False,False,False,4,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0,1,0.0,0.0,0.0,16/03/2022,1,,,0.0
12688,22688,32688,42688,16/03/2022,3,14,13,18,17,1570,1096.0,3541,35.0,142,0.4,673,False,1.9,6,True,True,False,True,True,4,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12689,22689,32689,42689,16/03/2022,2,7,5,9,2,1698,1419.0,1998,4.0,169,0.3,1219,False,1.6,6,False,False,True,False,False,4,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12690,22690,32690,42690,16/03/2022,3,0,0,11,1,770,157.0,3437,33.0,200,0.9,1606,False,0.5,5,False,True,True,True,True,2,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12691,22691,32691,42691,16/03/2022,1,8,1,17,3,1207,430.0,1637,17.0,114,0.5,1603,False,0.5,2,True,True,True,True,True,11,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12692,22692,32692,42692,16/03/2022,3,14,6,7,6,1848,1524.0,3064,52.0,153,0.4,1958,False,0.5,1,False,False,False,True,True,3,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12693,22693,32693,42693,16/03/2022,2,19,18,16,13,1829,1649.0,2855,12.0,196,0.6,695,True,0.5,2,True,False,False,True,True,7,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12694,22694,32694,42694,16/03/2022,1,12,0,9,4,954,254.0,1393,53.0,106,0.5,1441,True,0.6,1,True,False,True,True,True,4,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0,1,1.0,1.0,1.0,16/03/2022,1,,,1.0
12695,22695,32695,42695,16/03/2022,2,10,4,18,4,1988,1790.0,1633,33.0,138,0.4,1470,False,2.2,7,False,False,True,True,True,4,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0,1,2.0,2.0,2.0,16/03/2022,1,,,2.0
12696,22696,32696,42696,16/03/2022,3,5,4,10,4,1832,1438.0,2392,48.0,127,0.5,1890,False,1.1,4,True,False,False,True,True,15,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
12697,22697,32697,42697,16/03/2022,3,0,0,15,2,1673,1304.0,3284,26.0,82,0.3,1152,False,2.1,2,True,True,True,True,True,8,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0,1,3.0,3.0,3.0,16/03/2022,1,,,3.0
