date,sc_w,sc_h,ram,px_width,px_height,mobile_wt,m_dep,int_memory,fc,clock_speed,talk_time,pc,n_cores,battery_power,blue,touch_screen,wifi,dual_sim,four_g,three_g,price_range
14/03/2022,15,16,629,1981,1878.0,99,0.1,14.0,2,1.1,20,6,8,717,false,false,false,true,true,true,0
14/03/2022,8,11,1161,831,318.0,157,0.1,29.0,0,0.7,5,1,7,1540,false,false,false,true,true,true,0
14/03/2022,7,16,1403,1267,574.0,99,0.1,35.0,7,0.5,6,17,8,672,false,false,false,false,true,true,0
14/03/2022,3,19,3707,1915,1353.0,133,1.0,13.0,0,0.5,18,8,4,1325,true,true,false,false,true,true,3
14/03/2022,5,6,1305,1681,86.0,124,0.1,55.0,6,0.5,4,7,8,950,false,false,true,false,true,true,0
14/03/2022,13,17,2926,1728,340.0,119,0.3,18.0,6,1.5,9,7,4,948,false,true,true,true,false,true,2
14/03/2022,2,7,2674,1156,602.0,144,0.3,27.0,5,0.5,5,18,3,1328,true,false,true,false,true,true,2
14/03/2022,4,8,471,1062,963.0,184,0.7,40.0,3,0.5,20,5,2,1447,false,false,true,false,false,false,0
14/03/2022,10,12,1724,507,127.0,95,0.8,21.0,3,0.5,8,7,8,1973,true,false,true,true,false,false,1
14/03/2022,3,9,1220,1039,142.0,171,0.5,60.0,18,2.3,20,20,4,1731,true,true,false,true,false,false,1
14/03/2022,10,19,2754,1079,274.0,111,0.7,63.0,1,1.5,8,10,2,1617,false,true,true,false,true,true,2
14/03/2022,8,17,594,682,371.0,110,0.5,33.0,1,0.5,16,4,5,1791,true,false,true,true,true,true,0
14/03/2022,2,12,1005,1007,788.0,101,1.0,54.0,7,2.3,14,9,2,851,false,false,true,true,true,true,0
14/03/2022,3,6,2439,1027,395.0,115,0.6,14.0,0,1.9,12,7,1,856,false,true,true,true,true,true,1
14/03/2022,10,12,2302,1527,643.0,145,0.3,30.0,1,0.5,10,2,4,714,true,true,true,false,false,false,1
14/03/2022,11,16,1083,935,854.0,81,0.6,15.0,6,0.5,16,17,2,951,false,true,false,false,true,true,0
14/03/2022,3,9,2219,1873,1335.0,109,0.4,10.0,6,2.1,15,15,8,1303,true,true,true,false,true,true,2
14/03/2022,3,12,1571,1619,1541.0,126,0.1,32.0,2,2.7,14,5,7,1550,true,false,false,false,false,false,2
14/03/2022,5,18,2107,1163,382.0,101,0.4,15.0,10,1.4,16,13,4,1759,true,true,false,false,true,true,2
14/03/2022,4,9,593,1144,846.0,100,0.2,2.0,18,0.5,18,19,5,1448,false,true,true,true,false,true,0
14/03/2022,4,12,857,1925,960.0,119,0.7,50.0,0,1.9,6,18,8,1987,true,true,false,false,false,true,1
14/03/2022,12,16,3518,941,154.0,95,0.6,44.0,1,2.1,7,2,5,908,false,true,true,false,false,true,3
14/03/2022,7,17,1284,694,468.0,160,0.3,58.0,2,0.5,17,4,4,820,false,false,true,true,false,false,0
14/03/2022,18,19,545,1496,1094.0,147,0.6,19.0,4,2.7,16,7,6,904,false,false,false,true,false,false,0
14/03/2022,5,9,3566,870,272.0,149,0.1,6.0,4,1.3,12,10,6,667,false,false,true,true,true,true,2
14/03/2022,5,13,2821,1103,165.0,173,0.1,34.0,1,2.1,17,4,1,1109,false,false,true,false,false,true,2
14/03/2022,16,18,3442,1301,394.0,183,0.7,59.0,3,1.4,5,5,7,1333,false,true,false,false,true,true,3
14/03/2022,1,12,1309,1299,629.0,92,0.9,6.0,5,2.4,14,9,6,1352,false,false,false,false,true,true,1
14/03/2022,3,10,1179,1713,831.0,88,0.6,19.0,1,2.5,18,9,6,1600,false,false,true,true,false,false,1
14/03/2022,0,16,1713,910,903.0,80,0.8,37.0,8,1.4,19,20,8,1454,false,false,false,true,false,false,1
14/03/2022,3,9,1663,1759,923.0,169,0.4,9.0,0,2.1,14,1,3,1489,false,false,true,true,false,true,1
14/03/2022,0,5,1812,1250,362.0,81,0.6,10.0,11,2.8,19,19,8,1823,false,true,true,true,false,true,2
14/03/2022,9,19,1384,850,693.0,172,0.4,41.0,9,1.0,2,19,4,1581,true,true,true,false,false,false,1
14/03/2022,6,11,1348,1435,1250.0,172,0.5,44.0,1,1.7,7,4,8,1672,true,true,true,true,true,true,1
14/03/2022,15,17,3957,1923,1135.0,80,0.2,27.0,0,0.7,6,6,4,1283,true,false,false,true,true,true,3
14/03/2022,8,12,1212,1448,66.0,180,0.5,14.0,9,2.0,12,13,8,630,false,false,false,false,true,true,0
14/03/2022,1,8,3925,1877,924.0,151,0.7,24.0,0,2.2,10,2,8,659,false,true,true,false,true,true,3
14/03/2022,11,17,348,1132,204.0,115,1.0,32.0,0,0.5,18,0,6,1811,true,false,true,true,false,true,0
14/03/2022,7,12,1382,1957,376.0,109,0.2,40.0,9,2.5,8,20,5,688,true,true,false,false,false,false,1
14/03/2022,7,13,980,1492,1083.0,141,0.7,18.0,5,2.9,16,8,2,514,true,false,true,true,false,false,0
14/03/2022,2,14,838,1473,229.0,154,0.5,16.0,1,2.8,18,9,3,1933,false,true,false,true,false,false,0
14/03/2022,6,11,378,1316,875.0,91,0.3,31.0,8,2.0,9,20,3,915,false,true,false,false,true,true,0
14/03/2022,4,18,909,991,35.0,135,0.8,22.0,4,2.2,7,8,4,1006,false,false,true,true,true,true,0
14/03/2022,8,17,3632,903,18.0,92,0.4,13.0,2,0.9,19,19,4,1134,true,true,false,false,true,true,3
14/03/2022,3,5,3396,646,103.0,186,0.3,64.0,0,2.9,7,1,8,599,true,false,false,false,true,true,2
14/03/2022,10,13,1861,588,105.0,196,0.5,53.0,5,0.5,16,7,5,973,false,true,false,true,false,false,1
14/03/2022,5,7,348,540,168.0,90,0.1,27.0,0,2.5,19,1,6,1180,true,true,true,false,true,true,0
14/03/2022,8,11,2528,1004,18.0,98,0.8,13.0,7,2.5,16,12,4,1237,true,false,false,false,false,false,2
14/03/2022,10,16,2190,730,659.0,169,0.3,5.0,7,0.5,16,10,8,659,false,true,false,true,true,true,1
14/03/2022,4,12,663,855,534.0,190,0.7,6.0,6,1.4,5,8,8,1142,true,true,true,true,false,false,0
14/03/2022,7,10,961,512,285.0,185,0.4,11.0,16,2.7,19,18,6,1002,false,false,true,true,true,true,0
14/03/2022,1,8,1280,1098,482.0,113,0.7,44.0,0,2.5,16,2,4,1392,false,false,true,false,true,true,1
14/03/2022,5,7,2189,1717,1571.0,141,0.9,50.0,9,0.9,16,18,8,602,false,true,false,false,false,false,2
14/03/2022,10,18,531,1193,605.0,140,0.8,55.0,3,0.5,13,8,3,1249,true,true,true,false,true,true,0
14/03/2022,12,18,2331,1657,158.0,121,0.5,12.0,0,0.5,20,3,4,531,true,false,true,true,true,true,1
14/03/2022,5,11,794,1639,1573.0,114,0.6,31.0,1,2.1,9,4,5,1450,false,true,true,false,false,false,1
14/03/2022,2,7,2644,620,127.0,173,0.1,50.0,1,2.8,11,8,1,1342,false,true,true,false,false,false,2
14/03/2022,4,15,1666,1431,343.0,198,0.6,22.0,5,0.5,20,8,1,832,true,true,true,false,true,true,1
14/03/2022,6,8,2157,724,289.0,159,0.1,57.0,0,1.5,18,0,4,867,true,false,false,false,true,true,1
14/03/2022,6,10,1196,1880,1703.0,151,0.9,44.0,16,2.1,5,20,1,1404,false,false,true,false,false,false,1
14/03/2022,8,10,2072,1591,1482.0,150,0.7,33.0,6,0.9,19,7,6,840,false,true,false,true,false,false,2
14/03/2022,0,12,1590,925,907.0,91,0.2,42.0,10,0.5,14,20,1,1368,false,false,false,false,true,true,1
14/03/2022,11,16,2916,1506,491.0,190,0.4,11.0,3,0.9,18,12,8,1927,false,true,true,true,false,false,3
14/03/2022,1,5,3707,627,287.0,120,0.4,31.0,7,0.5,19,10,2,1714,false,false,true,true,false,false,3
14/03/2022,4,11,726,1723,1151.0,198,0.4,10.0,1,0.5,3,5,6,1201,true,true,false,false,true,true,0
14/03/2022,7,17,3577,1363,1024.0,184,0.9,44.0,4,2.3,4,11,2,1796,true,true,false,false,false,true,3
14/03/2022,3,18,2627,1134,1085.0,158,0.7,28.0,11,0.8,15,13,6,1147,false,false,true,true,false,true,2
14/03/2022,11,15,685,1803,991.0,146,1.0,20.0,0,1.7,7,9,4,776,true,true,true,false,true,true,0
14/03/2022,2,6,1693,1897,1052.0,110,0.1,33.0,0,2.6,5,10,6,510,false,true,false,false,false,false,1
14/03/2022,8,11,2137,1564,1078.0,175,0.1,40.0,3,1.2,12,7,6,1045,true,false,true,true,true,true,2
14/03/2022,0,9,3696,977,98.0,153,0.1,10.0,4,0.9,3,20,8,1497,true,false,true,true,true,true,3
14/03/2022,3,10,3771,1648,396.0,89,0.5,33.0,0,0.6,9,2,3,1425,true,false,true,false,true,true,3
14/03/2022,11,16,1342,978,323.0,94,0.8,40.0,0,2.2,4,20,4,726,false,true,true,false,true,true,0
14/03/2022,1,17,1379,1551,410.0,148,0.6,20.0,0,2.0,16,0,3,1576,true,false,true,false,true,true,1
14/03/2022,12,15,1164,1857,1750.0,197,0.1,11.0,5,2.1,19,6,3,714,true,true,false,true,true,true,1
14/03/2022,13,18,908,1988,1475.0,88,0.9,63.0,1,1.9,6,20,1,1595,false,false,true,true,false,false,1
14/03/2022,9,19,1019,1873,1836.0,127,0.4,10.0,0,1.0,15,0,4,541,false,true,false,false,true,true,1
14/03/2022,1,13,3685,676,283.0,113,0.9,29.0,14,2.6,18,20,6,1617,true,false,false,false,false,false,3
14/03/2022,0,12,1470,1240,539.0,98,0.2,5.0,2,1.1,12,13,1,1154,false,false,false,true,true,true,1
14/03/2022,9,19,2299,563,440.0,189,0.2,2.0,6,1.0,9,11,1,1638,false,true,true,false,false,true,2
14/03/2022,2,6,999,800,397.0,151,0.4,39.0,0,2.7,11,1,8,1150,true,true,false,false,false,true,0
14/03/2022,4,7,3011,1021,204.0,149,0.2,44.0,0,2.3,12,10,1,1254,true,true,false,false,true,true,2
14/03/2022,0,13,3142,727,347.0,117,0.1,54.0,2,2.0,6,11,1,1806,true,false,true,true,true,true,3
14/03/2022,5,7,1543,1284,1003.0,114,0.7,12.0,8,1.5,19,20,6,603,false,true,false,false,false,true,1
14/03/2022,0,13,3692,1987,0.0,99,0.1,40.0,7,2.1,16,11,4,1834,false,true,false,false,true,true,3
14/03/2022,7,13,2753,519,264.0,145,0.8,31.0,0,2.3,17,14,6,520,false,false,true,false,true,true,1
14/03/2022,6,13,2156,703,543.0,158,0.1,50.0,1,0.6,6,8,2,565,false,true,true,true,false,true,1
14/03/2022,4,8,2637,675,467.0,150,0.5,9.0,11,0.5,3,15,5,1689,true,false,false,false,false,true,2
14/03/2022,8,11,331,925,875.0,104,0.7,21.0,0,2.3,7,1,8,742,true,false,false,false,false,true,0
14/03/2022,5,12,1214,1724,1116.0,125,1.0,22.0,1,1.2,16,6,3,1143,false,true,false,true,true,true,1
14/03/2022,3,19,2248,1945,1325.0,196,0.8,3.0,9,0.5,15,15,7,761,true,true,true,false,false,true,2
14/03/2022,1,19,3073,1331,1313.0,196,0.4,36.0,0,1.3,8,14,5,959,true,true,true,true,false,true,3
14/03/2022,6,7,422,1802,552.0,134,0.6,8.0,7,1.2,15,8,7,772,true,false,false,true,true,true,0
14/03/2022,1,5,2293,679,335.0,102,0.5,12.0,5,0.8,2,14,3,1015,true,true,false,false,false,false,1
14/03/2022,2,12,3958,1105,50.0,103,0.7,2.0,9,1.9,19,14,1,1824,true,true,false,true,true,true,3
14/03/2022,1,6,432,1327,593.0,130,0.7,29.0,1,0.5,10,14,1,1130,true,true,true,true,true,true,0
14/03/2022,3,8,1152,1010,268.0,120,0.1,48.0,3,0.5,3,12,8,1183,true,false,false,true,true,true,0
14/03/2022,4,8,1303,1364,382.0,118,0.5,26.0,0,2.0,2,2,6,574,true,false,true,true,true,true,0
14/03/2022,1,6,797,892,443.0,169,0.3,20.0,4,3.0,11,6,2,1472,false,true,false,false,true,true,0
14/03/2022,2,8,298,884,576.0,179,0.9,40.0,2,0.5,17,17,8,1868,true,true,false,false,true,true,0
14/03/2022,0,8,3847,679,596.0,147,0.4,20.0,2,2.9,12,7,6,1375,false,false,true,false,false,true,3
14/03/2022,9,18,2110,636,115.0,160,0.5,64.0,1,1.0,6,6,3,881,false,true,true,false,false,true,1
14/03/2022,2,9,1921,1407,356.0,176,0.9,43.0,5,0.5,3,7,3,1742,true,true,false,true,true,true,2
14/03/2022,11,17,2423,1567,10.0,107,0.1,60.0,6,0.7,6,15,2,1225,false,false,false,true,false,true,2
14/03/2022,9,15,1658,1684,1399.0,132,1.0,15.0,0,0.5,20,0,2,1970,true,true,true,true,true,true,2
14/03/2022,8,17,2361,584,68.0,160,0.4,21.0,2,0.5,7,4,8,1186,true,false,false,true,false,true,1
14/03/2022,5,14,1380,790,643.0,157,0.1,60.0,7,0.7,14,10,4,1762,false,false,false,false,false,true,1
14/03/2022,1,5,3892,1988,809.0,163,0.5,4.0,4,1.4,4,18,6,1731,true,true,true,true,true,true,3
14/03/2022,6,7,315,1349,683.0,160,0.8,8.0,5,1.8,20,9,5,852,false,false,false,true,true,true,0
14/03/2022,2,10,2289,527,56.0,151,0.3,36.0,4,1.5,19,16,4,848,true,true,true,true,true,true,1
14/03/2022,3,7,2182,818,492.0,185,0.2,11.0,0,2.5,17,20,7,1575,false,true,false,true,true,true,2
14/03/2022,9,13,2184,1492,699.0,105,0.1,23.0,7,2.8,20,18,6,1554,false,false,true,true,false,true,2
14/03/2022,2,7,2872,804,290.0,92,0.5,48.0,0,1.6,11,2,8,1972,true,false,true,false,false,true,3
14/03/2022,3,5,2367,826,23.0,87,0.2,35.0,9,0.6,15,17,6,827,true,false,true,true,true,true,1
14/03/2022,10,12,1919,849,394.0,155,0.9,3.0,7,1.5,20,10,4,1063,false,true,false,false,false,true,1
15/03/2022,6,17,3296,1742,713.0,84,0.4,34.0,1,2.3,14,10,5,1695,false,false,false,true,false,false,3
15/03/2022,7,18,462,1205,1063.0,81,0.9,14.0,5,2.4,11,10,8,1343,false,true,true,true,true,true,0
15/03/2022,9,11,1591,1463,1421.0,123,0.2,27.0,2,0.5,20,16,1,834,false,true,false,false,true,true,1
15/03/2022,11,19,1593,816,623.0,122,0.4,20.0,0,2.6,2,18,2,595,false,false,true,false,true,true,0
15/03/2022,4,7,2456,816,83.0,101,0.1,42.0,13,1.9,7,17,7,1081,true,false,false,true,true,true,1
15/03/2022,3,16,2933,1692,1563.0,199,0.7,14.0,3,1.4,11,4,4,911,false,true,false,true,false,false,3
15/03/2022,11,14,3154,1995,777.0,197,0.9,22.0,1,2.2,7,2,7,844,false,false,false,true,true,true,3
15/03/2022,2,5,3615,559,83.0,180,0.8,60.0,3,3.0,9,4,2,1335,true,false,false,false,false,true,3
15/03/2022,10,17,3563,915,203.0,87,0.1,24.0,9,1.6,3,16,1,1883,false,false,false,false,false,false,3
15/03/2022,15,17,1440,1226,938.0,147,0.6,33.0,6,0.5,19,7,8,1128,true,false,false,true,false,true,1
15/03/2022,14,15,1907,1183,1077.0,117,0.6,57.0,14,2.4,5,17,2,826,true,false,false,true,true,true,1
15/03/2022,10,14,324,881,773.0,89,0.7,38.0,0,2.3,2,1,1,1650,false,true,true,false,true,true,0
15/03/2022,3,10,1404,866,332.0,104,0.5,50.0,0,1.0,15,10,4,1162,false,true,true,false,false,true,1
15/03/2022,16,18,2738,1645,570.0,169,0.8,8.0,2,2.5,12,18,4,1517,false,false,false,false,true,true,2
15/03/2022,6,12,2722,821,742.0,156,0.8,60.0,1,0.5,16,3,3,963,false,false,false,false,true,true,2
15/03/2022,7,8,2294,1539,1420.0,103,0.9,12.0,5,1.0,20,6,8,1837,false,false,true,true,true,true,3
15/03/2022,4,18,1424,1923,1801.0,193,0.1,30.0,1,2.8,13,10,1,1028,true,false,true,false,true,true,1
15/03/2022,3,14,1133,1790,1693.0,189,1.0,55.0,4,2.2,10,9,8,1831,true,true,false,true,false,false,1
15/03/2022,10,19,555,1536,31.0,101,0.6,58.0,5,2.0,11,11,6,571,true,false,true,true,true,true,0
15/03/2022,10,13,3785,1373,1098.0,183,0.6,9.0,0,2.3,14,5,6,1770,true,false,true,false,false,true,3
15/03/2022,0,12,3675,1786,1765.0,84,0.2,59.0,5,1.3,12,19,7,970,true,false,false,true,false,false,3
15/03/2022,2,9,435,1775,887.0,86,0.8,38.0,0,0.5,2,10,5,642,true,true,false,false,true,true,0
15/03/2022,0,5,3183,1964,760.0,193,0.8,11.0,12,1.9,4,14,8,622,true,true,true,true,false,true,2
15/03/2022,4,17,3495,1032,486.0,199,0.8,6.0,9,1.8,7,15,2,600,true,true,false,false,true,true,2
15/03/2022,10,15,1853,660,2.0,86,0.2,57.0,9,0.6,18,10,3,1412,false,false,true,false,false,false,1
15/03/2022,0,12,2648,1787,202.0,138,0.4,16.0,7,0.8,19,12,4,733,false,true,false,false,false,true,2
15/03/2022,13,14,2647,1614,90.0,160,0.8,19.0,9,3.0,20,16,7,1070,true,true,false,false,false,false,2
15/03/2022,15,19,702,853,469.0,146,0.7,30.0,1,0.7,15,8,8,875,true,true,true,true,false,true,0
15/03/2022,11,12,1836,1546,86.0,189,0.4,5.0,5,0.7,18,7,2,1994,true,false,false,false,false,true,2
15/03/2022,10,13,3894,1350,1180.0,182,0.2,18.0,9,1.0,9,16,5,823,false,true,false,true,true,true,3
15/03/2022,17,19,2944,1046,140.0,111,1.0,30.0,9,0.5,17,19,2,1908,false,false,true,false,true,true,3
15/03/2022,11,13,3424,1437,1100.0,89,0.1,44.0,7,0.5,9,8,8,790,false,true,false,true,true,true,3
15/03/2022,4,9,2678,892,194.0,177,0.5,40.0,1,1.8,14,5,1,1330,true,true,true,true,false,true,2
15/03/2022,5,12,2424,569,440.0,100,0.7,15.0,2,0.5,9,8,8,1660,false,true,false,false,true,true,2
15/03/2022,10,15,2671,1803,1563.0,82,0.9,20.0,2,2.2,12,16,6,1776,false,true,true,false,false,false,3
15/03/2022,2,15,3078,1011,163.0,199,0.9,27.0,4,0.5,6,10,1,1611,false,false,true,true,true,true,2
15/03/2022,4,18,2304,1311,192.0,92,0.3,15.0,0,0.5,18,1,3,1410,true,true,false,true,true,true,2
15/03/2022,1,6,1146,1405,837.0,159,0.5,45.0,17,1.6,17,18,2,1772,true,true,false,false,true,true,1
15/03/2022,4,6,2335,588,356.0,108,1.0,39.0,0,1.3,2,1,7,1280,true,false,true,false,true,true,1
15/03/2022,0,5,1422,663,155.0,155,1.0,23.0,2,0.9,15,19,7,1712,true,true,false,true,false,true,1
15/03/2022,3,15,2096,1776,1032.0,140,0.1,55.0,0,0.7,3,1,8,1562,true,false,false,false,false,false,2
15/03/2022,16,17,1303,1435,40.0,153,0.1,18.0,1,1.9,4,3,6,891,false,true,true,true,true,true,0
15/03/2022,2,16,1115,1727,1194.0,151,0.8,36.0,18,1.2,18,19,2,1957,false,false,true,true,true,true,1
15/03/2022,8,12,456,1262,1179.0,192,0.9,42.0,1,0.6,18,2,5,1110,false,true,false,false,false,true,0
15/03/2022,2,14,3396,969,902.0,104,0.6,43.0,1,1.4,18,3,8,875,true,false,false,true,true,true,3
15/03/2022,1,6,2750,963,58.0,130,0.3,28.0,0,1.2,14,3,2,1211,true,true,false,false,false,false,2
15/03/2022,8,15,941,1780,1385.0,112,0.2,54.0,12,0.5,20,19,4,769,false,false,true,true,true,true,0
15/03/2022,4,13,2278,1617,614.0,95,0.1,2.0,7,2.9,2,19,6,671,false,false,false,false,true,true,2
15/03/2022,4,8,2273,1088,672.0,172,0.5,26.0,5,0.5,8,10,4,1872,false,false,true,false,true,true,2
15/03/2022,16,17,2355,1718,1088.0,191,0.7,14.0,0,2.3,2,0,5,1076,false,true,true,true,true,true,2
15/03/2022,10,17,2328,695,499.0,146,0.1,50.0,2,1.9,2,10,1,1325,false,false,false,false,false,true,2
15/03/2022,4,8,2638,763,157.0,182,0.5,28.0,1,2.2,13,2,2,911,true,true,true,true,true,true,1
15/03/2022,5,8,558,1399,485.0,178,0.6,23.0,1,0.7,13,14,6,1273,true,false,false,false,false,true,0
15/03/2022,0,16,1345,817,571.0,124,0.9,39.0,3,0.5,11,4,4,1062,false,false,true,false,true,true,0
15/03/2022,0,7,425,542,431.0,154,0.1,12.0,6,1.5,11,9,2,1317,false,true,true,false,false,true,0
15/03/2022,13,15,2192,1090,499.0,115,0.7,16.0,0,2.9,9,1,4,940,false,true,true,false,false,true,1
15/03/2022,15,19,3397,1055,563.0,135,0.6,14.0,0,2.0,17,2,6,729,true,false,true,false,false,true,2
15/03/2022,13,14,1208,1003,944.0,93,0.9,3.0,6,2.4,17,17,7,1494,false,true,false,false,true,true,1
15/03/2022,10,12,267,1491,1138.0,124,0.7,27.0,2,1.6,16,6,2,1546,true,true,false,true,true,true,0
15/03/2022,3,7,3518,647,161.0,113,0.9,34.0,0,0.7,8,10,4,1253,false,true,true,false,true,true,3
15/03/2022,0,7,3122,1575,126.0,164,0.3,16.0,6,0.5,4,14,8,895,false,false,true,true,false,false,2
15/03/2022,9,11,1050,1196,15.0,124,0.3,43.0,0,1.9,3,2,8,793,true,true,true,true,true,true,0
15/03/2022,11,17,3358,1713,500.0,136,0.1,56.0,11,1.8,12,13,2,1628,true,true,true,true,false,true,3
15/03/2022,4,10,2929,1771,203.0,138,0.8,42.0,2,2.7,17,3,8,625,false,false,false,true,false,true,2
15/03/2022,7,9,624,1950,961.0,153,0.3,12.0,2,1.5,15,5,8,1110,false,false,false,false,true,true,0
15/03/2022,0,7,1598,1970,608.0,132,0.6,49.0,6,1.7,8,17,1,999,false,true,false,false,false,false,1
15/03/2022,6,17,2052,1155,277.0,155,0.1,24.0,0,0.5,10,1,5,1856,false,true,false,true,true,true,2
15/03/2022,2,16,1249,1849,114.0,120,0.6,15.0,9,2.6,4,20,6,1715,false,true,false,true,true,true,1
15/03/2022,11,17,412,738,630.0,154,0.3,54.0,2,1.9,2,7,2,1897,true,false,false,false,true,true,0
15/03/2022,0,19,595,1742,404.0,122,0.1,19.0,0,2.4,3,1,2,1202,true,false,false,true,false,false,0
15/03/2022,5,6,263,755,248.0,167,0.3,19.0,2,1.7,8,19,7,1171,true,false,false,true,false,false,0
15/03/2022,16,17,2577,1234,225.0,86,0.7,22.0,0,2.0,5,0,8,964,false,true,false,false,true,true,2
15/03/2022,0,6,639,851,699.0,193,0.1,46.0,6,2.4,3,10,4,1973,true,false,true,true,false,false,0
15/03/2022,9,10,3206,895,649.0,141,0.1,2.0,11,0.6,10,14,1,1992,true,true,false,true,false,true,3
15/03/2022,2,7,1550,1658,416.0,159,1.0,26.0,5,2.6,3,15,5,546,true,true,false,true,false,false,1
15/03/2022,0,12,1646,1420,1310.0,171,0.6,31.0,1,0.5,6,12,2,1093,false,true,false,false,true,true,1
15/03/2022,7,17,1930,1983,930.0,200,0.1,35.0,11,2.0,15,14,4,1880,true,true,false,false,false,false,2
15/03/2022,5,6,3695,1175,835.0,87,0.7,11.0,3,1.1,18,7,2,1765,false,false,false,false,false,true,3
15/03/2022,1,6,3235,1806,664.0,87,0.9,36.0,1,0.5,10,11,8,1640,false,false,true,true,true,true,3
15/03/2022,7,8,2334,1583,460.0,191,0.9,7.0,0,0.5,14,12,6,1830,false,true,false,false,false,false,2
15/03/2022,4,17,1998,1615,778.0,187,0.7,62.0,3,0.6,17,19,4,826,false,false,false,false,false,false,1
15/03/2022,1,10,2258,1545,225.0,142,0.1,7.0,0,2.2,10,2,1,1864,false,false,false,false,true,true,2
15/03/2022,2,12,1869,1118,785.0,121,0.3,42.0,16,0.6,7,17,7,586,true,true,true,false,true,true,1
15/03/2022,1,7,1825,1713,1581.0,127,0.6,30.0,10,3.0,4,13,3,1206,false,false,true,true,true,true,2
15/03/2022,5,12,3946,1944,9.0,165,0.1,5.0,1,0.5,14,2,5,832,true,true,true,true,true,true,3
15/03/2022,6,10,436,1294,7.0,103,0.1,8.0,1,2.8,15,3,7,848,true,true,true,false,false,true,0
15/03/2022,0,6,2678,1175,174.0,112,0.7,53.0,0,2.9,8,2,6,1851,false,false,false,false,false,true,2
15/03/2022,6,8,3887,638,437.0,80,0.5,59.0,7,0.5,7,11,1,1166,true,false,true,false,false,true,3
15/03/2022,13,16,1813,623,278.0,172,0.1,35.0,10,2.1,20,16,4,1776,true,true,true,true,false,true,1
15/03/2022,1,14,817,1372,1288.0,134,0.2,27.0,2,1.2,16,10,2,1254,true,true,true,false,true,true,0
15/03/2022,12,15,3614,1190,979.0,101,0.2,24.0,4,1.6,9,17,1,1494,false,false,false,true,true,true,3
15/03/2022,7,11,2013,1931,56.0,119,0.5,39.0,0,2.2,16,18,8,984,true,true,false,true,true,true,1
15/03/2022,7,8,543,1429,913.0,154,0.9,5.0,1,0.8,18,17,5,1179,true,false,true,false,false,false,0
15/03/2022,6,16,3400,710,282.0,174,0.4,27.0,8,1.9,13,13,8,513,false,true,true,false,false,false,2
15/03/2022,16,17,2623,710,322.0,89,0.2,17.0,3,0.5,16,4,6,557,false,false,false,true,false,false,1
15/03/2022,3,9,2700,1963,1252.0,105,0.5,33.0,0,1.7,19,2,4,744,false,false,false,true,true,true,2
15/03/2022,0,11,1400,1702,1128.0,116,0.6,21.0,9,0.8,13,10,2,1129,true,true,false,true,true,true,1
15/03/2022,7,10,3127,688,606.0,170,0.3,58.0,0,2.3,11,20,5,1148,false,false,false,true,true,true,2
15/03/2022,9,19,2803,1459,655.0,175,0.7,44.0,12,2.7,6,17,5,1793,false,true,true,false,true,true,3
15/03/2022,17,18,2518,970,954.0,150,0.2,15.0,3,2.3,5,11,5,1310,false,true,true,true,false,false,2
15/03/2022,2,7,3564,1042,68.0,191,0.5,6.0,1,1.2,2,15,6,1604,false,true,false,false,false,true,3
15/03/2022,8,14,2515,1197,134.0,145,0.2,37.0,2,1.6,4,3,1,1676,false,false,true,false,false,true,2
15/03/2022,9,13,3654,1836,922.0,117,0.2,40.0,1,2.8,10,7,3,1001,false,true,true,true,false,true,3
15/03/2022,1,17,3930,1976,1874.0,135,0.1,24.0,0,2.7,18,19,8,1086,false,true,true,false,true,true,3
15/03/2022,8,11,3476,599,251.0,89,0.1,39.0,7,0.5,17,19,7,1986,true,true,false,true,true,true,3
15/03/2022,11,18,3242,1853,1362.0,192,0.2,41.0,5,0.8,4,12,1,634,true,false,true,false,false,true,3
15/03/2022,4,5,2666,1159,281.0,82,1.0,52.0,7,0.8,20,8,6,502,false,true,false,false,false,true,2
15/03/2022,6,13,1695,1994,224.0,97,0.7,48.0,6,1.1,17,7,8,1641,false,false,true,false,false,true,2
15/03/2022,4,14,3510,844,778.0,189,0.2,15.0,0,1.4,18,1,3,623,false,false,true,true,true,true,2
15/03/2022,3,14,3438,1424,546.0,161,0.1,17.0,3,1.1,20,20,8,962,true,false,false,true,false,false,3
16/03/2022,9,16,2033,891,397.0,97,0.1,41.0,3,2.7,2,10,4,1057,true,true,false,false,true,true,1
16/03/2022,3,11,1017,1046,386.0,182,1.0,62.0,1,1.5,9,2,1,1862,false,false,false,false,false,true,1
16/03/2022,1,8,1686,1970,214.0,193,0.8,38.0,5,3.0,8,10,2,555,true,false,true,true,true,true,1
16/03/2022,0,7,862,833,461.0,135,1.0,58.0,1,2.7,20,12,5,1000,false,false,false,false,true,true,0
16/03/2022,5,6,957,675,125.0,81,0.3,11.0,6,0.5,11,14,5,841,false,true,false,false,true,true,0
16/03/2022,3,13,3494,1009,335.0,89,0.1,16.0,5,2.9,14,12,4,865,false,false,true,false,false,false,3
16/03/2022,4,8,3083,1641,342.0,165,1.0,56.0,11,2.6,11,13,4,999,false,true,true,true,true,true,2
16/03/2022,4,8,1656,761,625.0,131,0.9,30.0,12,1.2,15,14,6,1232,false,true,true,false,false,true,1
16/03/2022,1,15,313,509,494.0,165,0.2,34.0,6,2.3,19,12,2,1194,false,true,false,false,true,true,0
